Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,15,0.0,15,-29.5,-29.5,False
1,B,30.0,50,15.0,15,-29.5,-29.5,False
1,C,45.0,15,0.0,15,-29.5,-29.5,False
2,A,30.0,50,15.0,0,195.27,165.77,False
2,B,22.0,15,8.0,0,195.27,165.77,False
2,C,33.0,15,12.0,0,195.27,165.77,False
3,A,30.0,0,0.0,0,-24.73,141.04000000000002,False
3,B,22.0,0,0.0,0,-24.73,141.04000000000002,False
3,C,33.0,0,0.0,0,-24.73,141.04000000000002,False
4,A,45.0,15,0.0,15,-116.53,24.51000000000002,False
4,B,72.0,15,0.0,50,-116.53,24.51000000000002,False
4,C,38.0,50,10.0,15,-116.53,24.51000000000002,False
5,A,95.0,0,0.0,50,-80.6,-56.089999999999975,False
5,B,74.0,15,13.0,15,-80.6,-56.089999999999975,False
5,C,53.0,0,0.0,15,-80.6,-56.089999999999975,False
6,A,79.0,0,16.0,0,337.15,281.06,False
6,B,60.0,0,14.0,0,337.15,281.06,False
6,C,38.0,0,15.0,0,337.15,281.06,False
7,A,74.0,15,20.0,15,-63.44999999999999,217.61,False
7,B,75.0,0,0.0,15,-63.44999999999999,217.61,False
7,C,88.0,15,0.0,50,-63.44999999999999,217.61,False
8,A,74.0,15,0.0,0,235.18,452.79,False
8,B,70.0,0,20.0,15,235.18,452.79,False
8,C,66.0,0,22.0,0,235.18,452.79,False
9,A,74.0,0,0.0,0,-17.269999999999982,435.52000000000004,False
9,B,70.0,15,0.0,0,-17.269999999999982,435.52000000000004,False
9,C,51.0,0,15.0,0,-17.269999999999982,435.52000000000004,False
10,A,68.0,0,21.0,15,398.76,834.28,False
10,B,50.0,15,20.0,0,398.76,834.28,False
10,C,50.0,15,16.0,15,398.76,834.28,False
11,A,83.0,15,0.0,15,-248.89,585.39,False
11,B,50.0,50,0.0,0,-248.89,585.39,False
11,C,50.0,15,0.0,0,-248.89,585.39,False
12,A,83.0,15,0.0,0,-211.14,374.25,False
12,B,65.0,0,0.0,15,-211.14,374.25,False
12,C,50.0,15,0.0,0,-211.14,374.25,False
13,A,83.0,0,0.0,0,75.22,449.47,False
13,B,58.0,0,22.0,15,75.22,449.47,False
13,C,65.0,0,0.0,15,75.22,449.47,False
14,A,41.0,0,57.0,15,882.08,1331.5500000000002,False
14,B,85.0,0,23.0,50,882.08,1331.5500000000002,False
14,C,56.0,15,24.0,15,882.08,1331.5500000000002,False
15,A,56.0,50,0.0,15,-284.02,1047.5300000000002,False
15,B,85.0,15,0.0,0,-284.02,1047.5300000000002,False
15,C,71.0,15,0.0,15,-284.02,1047.5300000000002,False
16,A,38.0,0,18.0,0,5.400000000000006,1052.9300000000003,False
16,B,85.0,15,0.0,0,5.400000000000006,1052.9300000000003,False
16,C,71.0,0,0.0,0,5.400000000000006,1052.9300000000003,False
17,A,38.0,15,0.0,0,-2.140000000000015,1050.7900000000002,False
17,B,68.0,0,17.0,0,-2.140000000000015,1050.7900000000002,False
17,C,86.0,0,0.0,15,-2.140000000000015,1050.7900000000002,False
18,A,70.0,0,18.0,50,98.22,1149.0100000000002,False
18,B,83.0,15,0.0,15,98.22,1149.0100000000002,False
18,C,83.0,15,18.0,15,98.22,1149.0100000000002,False
19,A,49.0,15,21.0,0,281.36,1430.3700000000003,False
19,B,82.0,15,16.0,15,281.36,1430.3700000000003,False
19,C,67.0,15,16.0,0,281.36,1430.3700000000003,False
20,A,64.0,15,0.0,15,-228.08999999999997,1202.2800000000004,False
20,B,82.0,15,0.0,0,-228.08999999999997,1202.2800000000004,False
20,C,67.0,0,0.0,0,-228.08999999999997,1202.2800000000004,False
21,A,64.0,15,0.0,0,-294.79,907.4900000000005,False
21,B,97.0,0,0.0,15,-294.79,907.4900000000005,False
21,C,82.0,50,0.0,15,-294.79,907.4900000000005,False
22,A,79.0,0,0.0,15,-319.44,588.0500000000004,False
22,B,112.0,15,0.0,15,-319.44,588.0500000000004,False
22,C,97.0,0,0.0,15,-319.44,588.0500000000004,False
23,A,94.0,15,0.0,15,-381.24,206.8100000000004,False
23,B,127.0,0,0.0,15,-381.24,206.8100000000004,False
23,C,97.0,0,0.0,0,-381.24,206.8100000000004,False
24,A,109.0,0,0.0,15,-180.62,26.190000000000396,False
24,B,115.0,0,12.0,0,-180.62,26.190000000000396,False
24,C,134.0,0,13.0,50,-180.62,26.190000000000396,False
25,A,101.0,0,8.0,0,-370.57,-344.3799999999996,False
25,B,130.0,0,0.0,15,-370.57,-344.3799999999996,False
25,C,134.0,0,0.0,0,-370.57,-344.3799999999996,False
26,A,116.0,0,0.0,15,-319.97,-664.3499999999997,False
26,B,130.0,0,0.0,0,-319.97,-664.3499999999997,False
26,C,121.0,0,13.0,0,-319.97,-664.3499999999997,False
27,A,116.0,0,0.0,0,-238.66000000000003,-903.0099999999998,False
27,B,121.0,0,9.0,0,-238.66000000000003,-903.0099999999998,False
27,C,113.0,0,8.0,0,-238.66000000000003,-903.0099999999998,False
28,A,116.0,0,0.0,0,-299.13,-1202.1399999999999,False
28,B,121.0,0,0.0,0,-299.13,-1202.1399999999999,False
28,C,104.0,0,9.0,0,-299.13,-1202.1399999999999,False
29,A,105.0,0,11.0,0,-254.81999999999994,-1456.9599999999998,False
29,B,121.0,0,0.0,0,-254.81999999999994,-1456.9599999999998,False
29,C,104.0,0,0.0,0,-254.81999999999994,-1456.9599999999998,False
30,A,98.0,0,7.0,0,-184.61,-1641.5699999999997,False
30,B,121.0,0,0.0,0,-184.61,-1641.5699999999997,False
30,C,96.0,0,8.0,0,-184.61,-1641.5699999999997,False
31,A,98.0,0,0.0,0,-334.61,-1976.1799999999998,False
31,B,121.0,0,0.0,0,-334.61,-1976.1799999999998,False
31,C,96.0,0,0.0,0,-334.61,-1976.1799999999998,False
32,A,98.0,0,0.0,0,-213.41000000000003,-2189.5899999999997,False
32,B,116.0,0,5.0,0,-213.41000000000003,-2189.5899999999997,False
32,C,91.0,0,5.0,0,-213.41000000000003,-2189.5899999999997,False
33,A,98.0,0,0.0,0,-227.66000000000003,-2417.2499999999995,False
33,B,109.0,0,7.0,0,-227.66000000000003,-2417.2499999999995,False
33,C,91.0,0,0.0,0,-227.66000000000003,-2417.2499999999995,False
34,A,98.0,0,0.0,0,-297.66,-2714.9099999999994,False
34,B,109.0,0,0.0,0,-297.66,-2714.9099999999994,False
34,C,91.0,0,0.0,0,-297.66,-2714.9099999999994,False
35,A,98.0,0,0.0,0,-297.66,-3012.5699999999993,False
35,B,109.0,0,0.0,0,-297.66,-3012.5699999999993,False
35,C,91.0,0,0.0,0,-297.66,-3012.5699999999993,False
36,A,75.0,0,23.0,0,42.69,-2969.879999999999,False
36,B,109.0,0,0.0,0,42.69,-2969.879999999999,False
36,C,85.0,0,6.0,0,42.69,-2969.879999999999,False
37,A,75.0,50,0.0,0,-255.67000000000002,-3225.5499999999993,False
37,B,109.0,0,0.0,0,-255.67000000000002,-3225.5499999999993,False
37,C,81.0,0,4.0,0,-255.67000000000002,-3225.5499999999993,False
38,A,75.0,0,0.0,0,-134.86,-3360.4099999999994,False
38,B,106.0,0,3.0,0,-134.86,-3360.4099999999994,False
38,C,75.0,0,6.0,0,-134.86,-3360.4099999999994,False
39,A,75.0,0,0.0,0,-164.51,-3524.919999999999,False
39,B,101.0,0,5.0,0,-164.51,-3524.919999999999,False
39,C,75.0,0,0.0,0,-164.51,-3524.919999999999,False
40,A,125.0,0,0.0,50,-352.01,-3876.9299999999994,False
40,B,101.0,0,0.0,0,-352.01,-3876.9299999999994,False
40,C,75.0,15,0.0,0,-352.01,-3876.9299999999994,False
41,A,125.0,0,0.0,0,-314.51,-4191.44,False
41,B,101.0,0,0.0,0,-314.51,-4191.44,False
41,C,75.0,0,0.0,0,-314.51,-4191.44,False
42,A,125.0,0,0.0,0,-234.5,-4425.94,False
42,B,101.0,0,0.0,0,-234.5,-4425.94,False
42,C,68.0,0,7.0,0,-234.5,-4425.94,False
43,A,125.0,0,0.0,0,-234.51,-4660.45,False
43,B,101.0,0,0.0,0,-234.51,-4660.45,False
43,C,75.0,0,8.0,15,-234.51,-4660.45,False
44,A,117.0,0,8.0,0,-215.15000000000003,-4875.599999999999,False
44,B,101.0,0,0.0,0,-215.15000000000003,-4875.599999999999,False
44,C,75.0,0,0.0,0,-215.15000000000003,-4875.599999999999,False
45,A,111.0,0,6.0,0,-221.47000000000003,-5097.07,False
45,B,101.0,0,0.0,0,-221.47000000000003,-5097.07,False
45,C,75.0,0,0.0,0,-221.47000000000003,-5097.07,False
46,A,111.0,0,0.0,0,-281.47,-5378.54,False
46,B,101.0,0,0.0,0,-281.47,-5378.54,False
46,C,75.0,0,0.0,0,-281.47,-5378.54,False
47,A,111.0,0,0.0,0,-175.3,-5553.84,False
47,B,95.0,0,6.0,0,-175.3,-5553.84,False
47,C,72.0,0,3.0,0,-175.3,-5553.84,False
48,A,111.0,0,0.0,0,-265.3,-5819.14,False
48,B,95.0,0,0.0,0,-265.3,-5819.14,False
48,C,72.0,0,0.0,0,-265.3,-5819.14,False
49,A,103.0,0,8.0,0,-168.18,-5987.320000000001,False
49,B,95.0,0,0.0,0,-168.18,-5987.320000000001,False
49,C,72.0,0,0.0,0,-168.18,-5987.320000000001,False
50,A,103.0,0,0.0,0,-134.78,-6122.1,False
50,B,95.0,0,0.0,0,-134.78,-6122.1,False
50,C,62.0,0,10.0,0,-134.78,-6122.1,False
51,A,92.0,0,11.0,0,-103.32999999999998,-6225.43,False
51,B,95.0,0,0.0,0,-103.32999999999998,-6225.43,False
51,C,62.0,0,0.0,0,-103.32999999999998,-6225.43,False
52,A,92.0,0,0.0,0,-118.76999999999998,-6344.200000000001,False
52,B,87.0,0,8.0,0,-118.76999999999998,-6344.200000000001,False
52,C,62.0,0,0.0,0,-118.76999999999998,-6344.200000000001,False
53,A,77.0,0,15.0,0,121.01000000000002,-6223.1900000000005,False
53,B,87.0,0,0.0,0,121.01000000000002,-6223.1900000000005,False
53,C,49.0,0,13.0,0,121.01000000000002,-6223.1900000000005,False
54,A,77.0,0,0.0,0,-233.98999999999998,-6457.18,False
54,B,87.0,15,0.0,0,-233.98999999999998,-6457.18,False
54,C,49.0,15,0.0,0,-233.98999999999998,-6457.18,False
55,A,60.0,15,17.0,0,-3.1999999999999886,-6460.38,False
55,B,87.0,0,0.0,0,-3.1999999999999886,-6460.38,False
55,C,49.0,0,0.0,0,-3.1999999999999886,-6460.38,False
56,A,43.0,50,17.0,0,334.54999999999995,-6125.83,False
56,B,70.0,0,17.0,0,334.54999999999995,-6125.83,False
56,C,36.0,0,13.0,0,334.54999999999995,-6125.83,False
57,A,28.0,0,15.0,0,158.72,-5967.11,False
57,B,85.0,15,0.0,15,158.72,-5967.11,False
57,C,37.0,0,14.0,15,158.72,-5967.11,False
58,A,30.0,0,13.0,15,-57.44,-6024.549999999999,False
58,B,85.0,15,0.0,0,-57.44,-6024.549999999999,False
58,C,37.0,50,0.0,0,-57.44,-6024.549999999999,False
59,A,80.0,0,0.0,50,-149.94,-6174.489999999999,False
59,B,85.0,0,0.0,0,-149.94,-6174.489999999999,False
59,C,37.0,0,0.0,0,-149.94,-6174.489999999999,False
60,A,59.0,15,21.0,0,24.0,-6150.489999999999,False
60,B,100.0,0,0.0,15,24.0,-6150.489999999999,False
60,C,37.0,0,0.0,0,24.0,-6150.489999999999,False
61,A,59.0,15,0.0,0,97.1,-6053.3899999999985,False
61,B,97.0,15,18.0,15,97.1,-6053.3899999999985,False
61,C,70.0,0,17.0,50,97.1,-6053.3899999999985,False
62,A,59.0,0,0.0,0,-61.99000000000001,-6115.379999999998,False
62,B,97.0,15,0.0,0,-61.99000000000001,-6115.379999999998,False
62,C,53.0,15,17.0,0,-61.99000000000001,-6115.379999999998,False
63,A,58.0,15,16.0,15,132.01999999999998,-5983.359999999999,False
63,B,75.0,15,22.0,0,132.01999999999998,-5983.359999999999,False
63,C,53.0,50,0.0,0,132.01999999999998,-5983.359999999999,False
64,A,55.0,15,18.0,15,140.06,-5843.299999999998,False
64,B,90.0,15,0.0,15,140.06,-5843.299999999998,False
64,C,37.0,0,16.0,0,140.06,-5843.299999999998,False
65,A,55.0,15,0.0,0,-242.54,-6085.839999999998,False
65,B,105.0,0,0.0,15,-242.54,-6085.839999999998,False
65,C,52.0,15,0.0,15,-242.54,-6085.839999999998,False
66,A,70.0,0,0.0,15,-297.04,-6382.879999999998,False
66,B,120.0,0,0.0,15,-297.04,-6382.879999999998,False
66,C,102.0,0,0.0,50,-297.04,-6382.879999999998,False
67,A,85.0,0,0.0,15,-133.18,-6516.059999999999,False
67,B,117.0,0,18.0,15,-133.18,-6516.059999999999,False
67,C,102.0,0,0.0,0,-133.18,-6516.059999999999,False
68,A,81.0,15,19.0,15,214.88,-6301.1799999999985,False
68,B,101.0,0,16.0,0,214.88,-6301.1799999999985,False
68,C,100.0,0,17.0,15,214.88,-6301.1799999999985,False
69,A,66.0,0,15.0,0,50.54000000000002,-6250.6399999999985,False
69,B,101.0,50,0.0,0,50.54000000000002,-6250.6399999999985,False
69,C,83.0,0,17.0,0,50.54000000000002,-6250.6399999999985,False
70,A,48.0,0,18.0,0,132.56,-6118.079999999998,False
70,B,101.0,0,0.0,0,132.56,-6118.079999999998,False
70,C,67.0,15,16.0,0,132.56,-6118.079999999998,False
71,A,63.0,15,0.0,15,-82.70999999999998,-6200.789999999998,False
71,B,101.0,0,0.0,0,-82.70999999999998,-6200.789999999998,False
71,C,51.0,15,16.0,0,-82.70999999999998,-6200.789999999998,False
72,A,63.0,0,0.0,0,-293.71,-6494.499999999998,False
72,B,151.0,0,0.0,50,-293.71,-6494.499999999998,False
72,C,51.0,0,0.0,0,-293.71,-6494.499999999998,False
73,A,63.0,15,0.0,0,-148.24,-6642.739999999998,False
73,B,151.0,0,0.0,0,-148.24,-6642.739999999998,False
73,C,48.0,0,18.0,15,-148.24,-6642.739999999998,False
74,A,67.0,0,11.0,15,-277.59,-6920.329999999998,False
74,B,151.0,15,0.0,0,-277.59,-6920.329999999998,False
74,C,63.0,15,0.0,15,-277.59,-6920.329999999998,False
75,A,67.0,15,0.0,0,-131.64,-7051.969999999998,False
75,B,134.0,0,17.0,0,-131.64,-7051.969999999998,False
75,C,63.0,0,0.0,0,-131.64,-7051.969999999998,False
76,A,82.0,15,0.0,15,-150.78000000000003,-7202.749999999998,False
76,B,130.0,0,4.0,0,-150.78000000000003,-7202.749999999998,False
76,C,52.0,0,11.0,0,-150.78000000000003,-7202.749999999998,False
77,A,82.0,0,0.0,0,-181.24,-7383.989999999998,False
77,B,131.0,0,14.0,15,-181.24,-7383.989999999998,False
77,C,67.0,15,0.0,15,-181.24,-7383.989999999998,False
78,A,88.0,0,9.0,15,-116.08999999999997,-7500.079999999998,False
78,B,124.0,0,7.0,0,-116.08999999999997,-7500.079999999998,False
78,C,67.0,0,0.0,0,-116.08999999999997,-7500.079999999998,False
79,A,97.0,0,6.0,15,-232.74,-7732.819999999998,False
79,B,124.0,0,0.0,0,-232.74,-7732.819999999998,False
79,C,67.0,0,0.0,0,-232.74,-7732.819999999998,False
80,A,97.0,0,0.0,0,-315.09,-8047.909999999998,False
80,B,124.0,0,0.0,0,-315.09,-8047.909999999998,False
80,C,82.0,0,0.0,15,-315.09,-8047.909999999998,False
81,A,93.0,0,4.0,0,-267.49,-8315.399999999998,False
81,B,124.0,0,0.0,0,-267.49,-8315.399999999998,False
81,C,82.0,0,0.0,0,-267.49,-8315.399999999998,False
82,A,93.0,0,0.0,0,-246.89999999999998,-8562.299999999997,False
82,B,121.0,0,3.0,0,-246.89999999999998,-8562.299999999997,False
82,C,80.0,0,2.0,0,-246.89999999999998,-8562.299999999997,False
83,A,93.0,0,0.0,0,-296.9,-8859.199999999997,False
83,B,121.0,0,0.0,0,-296.9,-8859.199999999997,False
83,C,80.0,0,0.0,0,-296.9,-8859.199999999997,False
84,A,93.0,0,0.0,0,-222.74,-9081.939999999997,False
84,B,115.0,0,6.0,0,-222.74,-9081.939999999997,False
84,C,80.0,0,0.0,0,-222.74,-9081.939999999997,False
85,A,93.0,0,0.0,0,-282.74,-9364.679999999997,False
85,B,115.0,0,0.0,0,-282.74,-9364.679999999997,False
85,C,80.0,0,0.0,0,-282.74,-9364.679999999997,False
86,A,94.0,0,-1.0,0,-294.61,-9659.289999999997,False
86,B,115.0,0,0.0,0,-294.61,-9659.289999999997,False
86,C,80.0,0,0.0,0,-294.61,-9659.289999999997,False
87,A,94.0,0,0.0,0,-247.8,-9907.089999999997,False
87,B,112.0,0,3.0,0,-247.8,-9907.089999999997,False
87,C,80.0,0,0.0,0,-247.8,-9907.089999999997,False
88,A,94.0,0,0.0,0,-277.8,-10184.889999999996,False
88,B,112.0,0,0.0,0,-277.8,-10184.889999999996,False
88,C,80.0,0,0.0,0,-277.8,-10184.889999999996,False
89,A,94.0,0,0.0,0,-185.64,-10370.529999999995,False
89,B,112.0,0,0.0,0,-185.64,-10370.529999999995,False
89,C,72.0,0,8.0,0,-185.64,-10370.529999999995,False
90,A,94.0,0,0.0,0,-229.01,-10599.539999999995,False
90,B,109.0,0,3.0,0,-229.01,-10599.539999999995,False
90,C,72.0,0,0.0,0,-229.01,-10599.539999999995,False
91,A,94.0,0,0.0,0,-145.61,-10745.149999999996,False
91,B,109.0,0,0.0,0,-145.61,-10745.149999999996,False
91,C,62.0,0,10.0,0,-145.61,-10745.149999999996,False
92,A,94.0,0,0.0,0,-245.61,-10990.759999999997,False
92,B,109.0,0,0.0,0,-245.61,-10990.759999999997,False
92,C,62.0,0,0.0,0,-245.61,-10990.759999999997,False
93,A,94.0,0,0.0,0,-245.61,-11236.369999999997,False
93,B,109.0,0,0.0,0,-245.61,-11236.369999999997,False
93,C,62.0,0,0.0,0,-245.61,-11236.369999999997,False
94,A,86.0,0,8.0,0,-90.56,-11326.929999999997,False
94,B,104.0,0,5.0,0,-90.56,-11326.929999999997,False
94,C,62.0,0,0.0,0,-90.56,-11326.929999999997,False
95,A,78.0,0,8.0,0,-70.57,-11397.499999999996,False
95,B,103.0,0,1.0,0,-70.57,-11397.499999999996,False
95,C,58.0,0,4.0,0,-70.57,-11397.499999999996,False
96,A,78.0,0,0.0,0,-3.339999999999975,-11400.839999999997,False
96,B,93.0,0,10.0,0,-3.339999999999975,-11400.839999999997,False
96,C,51.0,0,7.0,0,-3.339999999999975,-11400.839999999997,False
97,A,72.0,0,6.0,0,-5.96999999999997,-11406.809999999996,False
97,B,93.0,0,0.0,0,-5.96999999999997,-11406.809999999996,False
97,C,42.0,0,9.0,0,-5.96999999999997,-11406.809999999996,False
98,A,65.0,0,7.0,0,9.699999999999989,-11397.109999999995,False
98,B,93.0,0,0.0,0,9.699999999999989,-11397.109999999995,False
98,C,34.0,0,8.0,0,9.699999999999989,-11397.109999999995,False
99,A,65.0,0,0.0,0,-140.3,-11537.409999999994,False
99,B,93.0,0,0.0,0,-140.3,-11537.409999999994,False
99,C,34.0,0,0.0,0,-140.3,-11537.409999999994,False
100,A,65.0,0,0.0,0,-140.3,-11677.709999999994,False
100,B,93.0,0,0.0,0,-140.3,-11677.709999999994,False
100,C,34.0,0,0.0,0,-140.3,-11677.709999999994,False
