Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,35.0,50,10.0,15,1151.62,1151.62,False
1,B,32.0,50,13.0,15,1151.62,1151.62,False
1,C,33.0,50,12.0,15,1151.62,1151.62,False
2,A,35.0,0,0.0,0,113.9,1265.52,False
2,B,32.0,0,0.0,0,113.9,1265.52,False
2,C,19.0,0,14.0,0,113.9,1265.52,False
3,A,35.0,0,0.0,0,1120.9,2386.42,False
3,B,18.0,0,14.0,0,1120.9,2386.42,False
3,C,19.0,0,0.0,0,1120.9,2386.42,False
4,A,70.0,0,15.0,50,130.89999999999998,2517.32,False
4,B,57.0,0,11.0,50,130.89999999999998,2517.32,False
4,C,69.0,0,0.0,50,130.89999999999998,2517.32,False
5,A,55.0,0,15.0,0,1449.3,3966.62,False
5,B,38.0,0,19.0,0,1449.3,3966.62,False
5,C,51.0,0,18.0,0,1449.3,3966.62,False
6,A,55.0,0,0.0,0,-70.7,3895.92,False
6,B,38.0,0,0.0,0,-70.7,3895.92,False
6,C,51.0,0,0.0,0,-70.7,3895.92,False
7,A,55.0,0,0.0,0,929.3,4825.22,False
7,B,38.0,0,0.0,0,929.3,4825.22,False
7,C,51.0,0,0.0,0,929.3,4825.22,False
8,A,40.0,0,15.0,0,93.55,4918.77,False
8,B,38.0,0,0.0,0,93.55,4918.77,False
8,C,51.0,0,0.0,0,93.55,4918.77,False
9,A,40.0,50,0.0,0,979.38,5898.150000000001,False
9,B,19.0,50,19.0,0,979.38,5898.150000000001,False
9,C,51.0,50,0.0,0,979.38,5898.150000000001,False
10,A,40.0,0,0.0,0,-45.620000000000005,5852.530000000001,False
10,B,19.0,0,0.0,0,-45.620000000000005,5852.530000000001,False
10,C,51.0,0,0.0,0,-45.620000000000005,5852.530000000001,False
11,A,24.0,0,16.0,0,1341.02,7193.550000000001,False
11,B,19.0,0,0.0,0,1341.02,7193.550000000001,False
11,C,31.0,0,20.0,0,1341.02,7193.550000000001,False
12,A,74.0,0,0.0,50,250.79000000000002,7444.340000000001,False
12,B,51.0,0,18.0,50,250.79000000000002,7444.340000000001,False
12,C,62.0,0,19.0,50,250.79000000000002,7444.340000000001,False
13,A,55.0,0,19.0,0,1095.3,8539.640000000001,False
13,B,51.0,0,0.0,0,1095.3,8539.640000000001,False
13,C,62.0,0,0.0,0,1095.3,8539.640000000001,False
14,A,55.0,0,0.0,0,136.93,8676.570000000002,False
14,B,51.0,0,0.0,0,136.93,8676.570000000002,False
14,C,41.0,0,21.0,0,136.93,8676.570000000002,False
15,A,55.0,0,0.0,0,926.93,9603.500000000002,False
15,B,51.0,0,0.0,0,926.93,9603.500000000002,False
15,C,41.0,0,0.0,0,926.93,9603.500000000002,False
16,A,35.0,0,20.0,0,144.93,9748.430000000002,False
16,B,51.0,0,0.0,0,144.93,9748.430000000002,False
16,C,41.0,0,0.0,0,144.93,9748.430000000002,False
17,A,19.0,50,16.0,0,1271.99,11020.420000000002,False
17,B,34.0,50,17.0,0,1271.99,11020.420000000002,False
