Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,33.0,0,12.0,15,-17.141092715774334,-17.141092715774334,False
1,B,45.0,0,0.0,15,-17.141092715774334,-17.141092715774334,False
1,C,45.0,0,0.0,15,-17.141092715774334,-17.141092715774334,False
2,A,21.0,0,12.0,0,-120.85117233601551,-137.99226505178984,False
2,B,27.0,0,18.0,0,-120.85117233601551,-137.99226505178984,False
2,C,34.0,0,11.0,0,-120.85117233601551,-137.99226505178984,False
3,A,13.0,0,8.0,0,886.5743591557464,748.5820941039565,False
3,B,27.0,0,0.0,0,886.5743591557464,748.5820941039565,False
3,C,22.0,0,12.0,0,886.5743591557464,748.5820941039565,False
4,A,13.0,15,0.0,0,-222.84645236730069,525.7356417366558,False
4,B,14.0,0,13.0,0,-222.84645236730069,525.7356417366558,False
4,C,22.0,0,0.0,0,-222.84645236730069,525.7356417366558,False
5,A,2.0,0,11.0,0,1139.314485981456,1665.050127718112,False
5,B,14.0,0,0.0,0,1139.314485981456,1665.050127718112,False
5,C,11.0,0,11.0,0,1139.314485981456,1665.050127718112,False
6,A,0.0,15,14.0,0,-59880.727956514376,-58215.677828796266,True
6,B,14.0,15,0.0,0,-59880.727956514376,-58215.677828796266,False
6,C,4.0,0,7.0,0,-59880.727956514376,-58215.677828796266,False
