Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,35.0,0,10.0,15,149.76,149.76,False
1,B,45.0,0,0.0,15,149.76,149.76,False
1,C,32.0,15,13.0,15,149.76,149.76,False
2,A,35.0,15,0.0,0,-8.240000000000002,141.51999999999998,False
2,B,45.0,15,0.0,0,-8.240000000000002,141.51999999999998,False
2,C,18.0,15,14.0,0,-8.240000000000002,141.51999999999998,False
3,A,35.0,15,0.0,0,-148.24,-6.720000000000027,False
3,B,45.0,15,0.0,0,-148.24,-6.720000000000027,False
3,C,18.0,15,0.0,0,-148.24,-6.720000000000027,False
4,A,35.0,0,0.0,0,128.45,121.72999999999996,False
4,B,29.0,0,16.0,0,128.45,121.72999999999996,False
4,C,33.0,0,0.0,15,128.45,121.72999999999996,False
5,A,37.0,0,13.0,15,171.74,293.46999999999997,False
5,B,44.0,0,0.0,15,171.74,293.46999999999997,False
5,C,39.0,0,9.0,15,171.74,293.46999999999997,False
6,A,39.0,15,13.0,15,315.99,609.46,False
6,B,44.0,0,15.0,15,315.99,609.46,False
6,C,38.0,15,16.0,15,315.99,609.46,False
7,A,39.0,15,0.0,0,-75.11,534.35,False
7,B,36.0,15,8.0,0,-75.11,534.35,False
7,C,38.0,15,0.0,0,-75.11,534.35,False
8,A,39.0,0,0.0,0,153.59,687.94,False
8,B,23.0,15,13.0,0,153.59,687.94,False
8,C,29.0,0,9.0,0,153.59,687.94,False
9,A,54.0,0,0.0,15,48.44,736.3800000000001,False
9,B,23.0,15,0.0,0,48.44,736.3800000000001,False
9,C,31.0,0,13.0,15,48.44,736.3800000000001,False
10,A,57.0,0,12.0,15,101.13,837.5100000000001,False
10,B,38.0,0,0.0,15,101.13,837.5100000000001,False
10,C,38.0,15,8.0,15,101.13,837.5100000000001,False
11,A,57.0,15,0.0,0,-112.52,724.9900000000001,False
11,B,53.0,0,0.0,15,-112.52,724.9900000000001,False
11,C,38.0,0,0.0,0,-112.52,724.9900000000001,False
12,A,57.0,0,0.0,0,-130.67000000000002,594.3200000000002,False
