Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,15,0.0,15,768.56,768.56,False
1,B,38.0,50,7.0,15,768.56,768.56,False
1,C,35.0,50,10.0,15,768.56,768.56,False
1,E,100.0,50,15.0,15,768.56,768.56,False
1,F,65.0,15,50.0,15,768.56,768.56,False
1,G,65.0,100,50.0,15,768.56,768.56,False
2,A,45.0,100,0.0,0,1017.59,1786.15,False
2,B,29.0,0,9.0,0,1017.59,1786.15,False
2,C,20.0,15,15.0,0,1017.59,1786.15,False
2,E,0.0,100,100.0,0,1017.59,1786.15,False
2,F,65.0,15,0.0,0,1017.59,1786.15,False
2,G,50.0,15,15.0,0,1017.59,1786.15,False
3,A,45.0,0,0.0,0,37.59,1823.74,False
3,B,29.0,15,0.0,0,37.59,1823.74,False
3,C,20.0,15,0.0,0,37.59,1823.74,False
3,E,0.0,100,0.0,0,37.59,1823.74,False
3,F,50.0,15,15.0,0,37.59,1823.74,False
3,G,35.0,0,15.0,0,37.59,1823.74,False
4,A,60.0,15,0.0,15,837.19,2660.9300000000003,False
4,B,66.0,50,13.0,50,837.19,2660.9300000000003,False
4,C,70.0,50,0.0,50,837.19,2660.9300000000003,False
4,E,35.0,100,15.0,50,837.19,2660.9300000000003,False
4,F,15.0,0,50.0,15,837.19,2660.9300000000003,False
4,G,85.0,0,50.0,100,837.19,2660.9300000000003,False
