Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,15,0.0,15,329.5,329.5,False
1,B,45.0,50,0.0,15,329.5,329.5,False
1,C,45.0,15,0.0,15,329.5,329.5,False
1,E,100.0,15,15.0,15,329.5,329.5,False
1,F,65.0,0,50.0,15,329.5,329.5,False
1,G,100.0,0,15.0,15,329.5,329.5,False
2,A,45.0,50,0.0,0,662.0,991.5,False
2,B,45.0,0,0.0,0,662.0,991.5,False
2,C,45.0,50,0.0,0,662.0,991.5,False
2,E,50.0,0,50.0,0,662.0,991.5,False
2,F,65.0,15,0.0,0,662.0,991.5,False
2,G,50.0,15,50.0,0,662.0,991.5,False
3,A,45.0,0,0.0,0,192.4,1183.9,False
3,B,31.0,15,14.0,0,192.4,1183.9,False
3,C,32.0,0,13.0,0,192.4,1183.9,False
3,E,50.0,0,0.0,0,192.4,1183.9,False
3,F,50.0,15,15.0,0,192.4,1183.9,False
3,G,50.0,15,0.0,0,192.4,1183.9,False
4,A,49.0,15,11.0,15,314.44,1498.3400000000001,False
4,B,61.0,0,20.0,50,314.44,1498.3400000000001,False
4,C,47.0,15,0.0,15,314.44,1498.3400000000001,False
4,E,50.0,0,15.0,15,314.44,1498.3400000000001,False
4,F,50.0,15,0.0,0,314.44,1498.3400000000001,False
4,G,35.0,15,15.0,0,314.44,1498.3400000000001,False
5,A,99.0,15,0.0,50,195.37,1693.71,False
5,B,61.0,15,0.0,0,195.37,1693.71,False
5,C,79.0,15,18.0,50,195.37,1693.71,False
5,E,35.0,15,15.0,0,195.37,1693.71,False
5,F,50.0,15,15.0,15,195.37,1693.71,False
5,G,35.0,0,15.0,15,195.37,1693.71,False
6,A,99.0,15,0.0,0,348.8,2042.51,False
6,B,63.0,15,13.0,15,348.8,2042.51,False
6,C,65.0,15,14.0,0,348.8,2042.51,False
6,E,20.0,0,15.0,0,348.8,2042.51,False
6,F,50.0,0,15.0,15,348.8,2042.51,False
6,G,35.0,15,15.0,15,348.8,2042.51,False
7,A,97.0,0,17.0,15,170.82,2213.33,False
7,B,47.0,15,16.0,0,170.82,2213.33,False
7,C,80.0,0,0.0,15,170.82,2213.33,False
7,E,20.0,0,0.0,0,170.82,2213.33,False
7,F,50.0,0,15.0,15,170.82,2213.33,False
7,G,50.0,15,0.0,15,170.82,2213.33,False
8,A,112.0,0,0.0,15,-153.63,2059.7,False
8,B,62.0,15,0.0,15,-153.63,2059.7,False
8,C,95.0,15,0.0,15,-153.63,2059.7,False
8,E,35.0,15,0.0,15,-153.63,2059.7,False
8,F,50.0,15,15.0,15,-153.63,2059.7,False
8,G,35.0,0,15.0,0,-153.63,2059.7,False
9,A,107.0,15,20.0,15,139.22000000000003,2198.92,False
9,B,77.0,15,0.0,15,139.22000000000003,2198.92,False
9,C,110.0,15,0.0,15,139.22000000000003,2198.92,False
9,E,20.0,0,15.0,0,139.22000000000003,2198.92,False
9,F,35.0,15,15.0,0,139.22000000000003,2198.92,False
9,G,35.0,15,15.0,15,139.22000000000003,2198.92,False
10,A,89.0,0,18.0,0,-183.60000000000002,2015.3200000000002,False
10,B,92.0,0,0.0,15,-183.60000000000002,2015.3200000000002,False
10,C,110.0,0,0.0,0,-183.60000000000002,2015.3200000000002,False
10,E,20.0,0,0.0,0,-183.60000000000002,2015.3200000000002,False
10,F,35.0,0,0.0,0,-183.60000000000002,2015.3200000000002,False
10,G,50.0,15,0.0,15,-183.60000000000002,2015.3200000000002,False
11,A,89.0,15,0.0,0,-241.20000000000005,1774.1200000000001,False
11,B,107.0,0,0.0,15,-241.20000000000005,1774.1200000000001,False
11,C,125.0,15,0.0,15,-241.20000000000005,1774.1200000000001,False
11,E,20.0,15,15.0,15,-241.20000000000005,1774.1200000000001,False
11,F,50.0,0,0.0,15,-241.20000000000005,1774.1200000000001,False
11,G,35.0,15,15.0,0,-241.20000000000005,1774.1200000000001,False
12,A,104.0,0,0.0,15,-436.5,1337.6200000000001,False
12,B,122.0,0,0.0,15,-436.5,1337.6200000000001,False
12,C,140.0,15,0.0,15,-436.5,1337.6200000000001,False
12,E,20.0,0,0.0,0,-436.5,1337.6200000000001,False
12,F,65.0,0,0.0,15,-436.5,1337.6200000000001,False
12,G,35.0,15,15.0,15,-436.5,1337.6200000000001,False
13,A,83.0,0,21.0,0,-22.69999999999999,1314.92,False
13,B,109.0,15,13.0,0,-22.69999999999999,1314.92,False
13,C,140.0,0,0.0,0,-22.69999999999999,1314.92,False
13,E,20.0,0,0.0,0,-22.69999999999999,1314.92,False
13,F,50.0,0,15.0,0,-22.69999999999999,1314.92,False
13,G,50.0,15,0.0,15,-22.69999999999999,1314.92,False
14,A,98.0,0,0.0,15,-442.35,872.57,False
14,B,109.0,0,0.0,0,-442.35,872.57,False
14,C,155.0,15,0.0,15,-442.35,872.57,False
14,E,35.0,15,0.0,15,-442.35,872.57,False
14,F,50.0,0,0.0,0,-442.35,872.57,False
14,G,50.0,0,15.0,15,-442.35,872.57,False
15,A,98.0,0,0.0,0,-188.19000000000005,684.38,False
15,B,109.0,0,0.0,0,-188.19000000000005,684.38,False
15,C,147.0,15,23.0,15,-188.19000000000005,684.38,False
15,E,35.0,0,0.0,0,-188.19000000000005,684.38,False
15,F,50.0,0,0.0,0,-188.19000000000005,684.38,False
15,G,50.0,15,15.0,15,-188.19000000000005,684.38,False
16,A,98.0,0,0.0,0,-582.89,101.49000000000001,False
16,B,124.0,0,0.0,15,-582.89,101.49000000000001,False
16,C,147.0,0,0.0,0,-582.89,101.49000000000001,False
16,E,35.0,0,0.0,0,-582.89,101.49000000000001,False
16,F,50.0,0,0.0,0,-582.89,101.49000000000001,False
16,G,65.0,15,0.0,15,-582.89,101.49000000000001,False
17,A,98.0,15,0.0,0,-386.99,-285.5,False
17,B,124.0,0,0.0,0,-386.99,-285.5,False
17,C,162.0,15,0.0,15,-386.99,-285.5,False
17,E,35.0,15,15.0,15,-386.99,-285.5,False
17,F,50.0,0,0.0,0,-386.99,-285.5,False
17,G,50.0,0,15.0,0,-386.99,-285.5,False
18,A,78.0,0,20.0,0,-61.49000000000001,-346.99,False
18,B,124.0,0,0.0,0,-61.49000000000001,-346.99,False
18,C,158.0,15,19.0,15,-61.49000000000001,-346.99,False
18,E,35.0,0,0.0,0,-61.49000000000001,-346.99,False
18,F,50.0,15,0.0,0,-61.49000000000001,-346.99,False
18,G,50.0,0,15.0,15,-61.49000000000001,-346.99,False
19,A,78.0,15,0.0,0,-348.24,-695.23,False
19,B,124.0,0,0.0,0,-348.24,-695.23,False
19,C,158.0,15,0.0,0,-348.24,-695.23,False
19,E,20.0,0,15.0,0,-348.24,-695.23,False
19,F,50.0,0,0.0,0,-348.24,-695.23,False
19,G,50.0,50,15.0,15,-348.24,-695.23,False
20,A,74.0,0,19.0,15,-94.25999999999999,-789.49,False
20,B,111.0,0,13.0,0,-94.25999999999999,-789.49,False
20,C,173.0,15,0.0,15,-94.25999999999999,-789.49,False
20,E,35.0,0,0.0,15,-94.25999999999999,-789.49,False
20,F,50.0,0,0.0,0,-94.25999999999999,-789.49,False
20,G,35.0,0,15.0,0,-94.25999999999999,-789.49,False
21,A,74.0,15,0.0,0,11.659999999999968,-777.83,False
21,B,93.0,15,18.0,0,11.659999999999968,-777.83,False
21,C,172.0,0,16.0,15,11.659999999999968,-777.83,False
21,E,20.0,15,15.0,0,11.659999999999968,-777.83,False
21,F,50.0,15,15.0,15,11.659999999999968,-777.83,False
21,G,35.0,0,0.0,0,11.659999999999968,-777.83,False
22,A,89.0,0,0.0,15,-111.63999999999999,-889.47,False
22,B,93.0,0,0.0,0,-111.63999999999999,-889.47,False
22,C,187.0,50,0.0,15,-111.63999999999999,-889.47,False
22,E,20.0,0,0.0,0,-111.63999999999999,-889.47,False
22,F,50.0,0,0.0,0,-111.63999999999999,-889.47,False
22,G,35.0,0,50.0,50,-111.63999999999999,-889.47,False
23,A,89.0,0,0.0,0,-377.53999999999996,-1267.01,False
23,B,77.0,15,16.0,0,-377.53999999999996,-1267.01,False
23,C,202.0,0,0.0,15,-377.53999999999996,-1267.01,False
23,E,20.0,0,0.0,0,-377.53999999999996,-1267.01,False
23,F,35.0,15,15.0,0,-377.53999999999996,-1267.01,False
23,G,35.0,15,0.0,0,-377.53999999999996,-1267.01,False
24,A,104.0,15,0.0,15,-567.09,-1834.1,False
24,B,92.0,0,0.0,15,-567.09,-1834.1,False
24,C,202.0,0,0.0,0,-567.09,-1834.1,False
24,E,20.0,0,15.0,15,-567.09,-1834.1,False
24,F,50.0,0,0.0,15,-567.09,-1834.1,False
24,G,35.0,15,0.0,0,-567.09,-1834.1,False
25,A,104.0,0,0.0,0,-768.74,-2602.84,False
25,B,77.0,0,15.0,0,-768.74,-2602.84,False
25,C,252.0,0,0.0,50,-768.74,-2602.84,False
25,E,20.0,15,0.0,0,-768.74,-2602.84,False
25,F,50.0,15,0.0,0,-768.74,-2602.84,False
25,G,35.0,0,0.0,0,-768.74,-2602.84,False
26,A,104.0,0,0.0,0,-598.49,-3201.33,False
26,B,77.0,0,15.0,15,-598.49,-3201.33,False
