Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,0,0.0,15,939.25,939.25,False
1,B,45.0,0,0.0,15,939.25,939.25,False
1,C,45.0,0,0.0,15,939.25,939.25,False
2,A,27.0,50,18.0,0,107.22,1046.47,False
2,B,45.0,50,0.0,0,107.22,1046.47,False
2,C,32.0,50,13.0,0,107.22,1046.47,False
3,A,27.0,0,0.0,0,962.22,2008.69,False
3,B,45.0,0,0.0,0,962.22,2008.69,False
3,C,32.0,0,0.0,0,962.22,2008.69,False
4,A,27.0,0,0.0,0,-37.78,1970.91,False
4,B,45.0,0,0.0,0,-37.78,1970.91,False
4,C,32.0,0,0.0,0,-37.78,1970.91,False
5,A,77.0,50,0.0,50,790.5699999999999,2761.48,False
5,B,95.0,50,0.0,50,790.5699999999999,2761.48,False
5,C,67.0,50,15.0,50,790.5699999999999,2761.48,False
6,A,77.0,0,0.0,0,-194.43,2567.05,False
6,B,95.0,0,0.0,0,-194.43,2567.05,False
6,C,67.0,0,0.0,0,-194.43,2567.05,False
7,A,77.0,0,0.0,0,805.5699999999999,3372.62,False
7,B,95.0,0,0.0,0,805.5699999999999,3372.62,False
7,C,67.0,0,0.0,0,805.5699999999999,3372.62,False
8,A,127.0,0,0.0,50,-266.93999999999994,3105.68,False
8,B,126.0,0,19.0,50,-266.93999999999994,3105.68,False
8,C,117.0,0,0.0,50,-266.93999999999994,3105.68,False
9,A,111.0,0,16.0,0,741.14,3846.8199999999997,False
9,B,126.0,0,0.0,0,741.14,3846.8199999999997,False
9,C,117.0,0,0.0,0,741.14,3846.8199999999997,False
10,A,111.0,0,0.0,0,-26.220000000000027,3820.5999999999995,False
10,B,110.0,0,16.0,0,-26.220000000000027,3820.5999999999995,False
10,C,101.0,0,16.0,0,-26.220000000000027,3820.5999999999995,False
11,A,92.0,0,19.0,0,1153.52,4974.119999999999,False
11,B,110.0,0,0.0,0,1153.52,4974.119999999999,False
11,C,78.0,0,23.0,0,1153.52,4974.119999999999,False
12,A,75.0,0,17.0,0,170.26,5144.379999999999,False
12,B,110.0,0,0.0,0,170.26,5144.379999999999,False
12,C,57.0,0,21.0,0,170.26,5144.379999999999,False
13,A,50.0,0,25.0,0,1268.79,6413.169999999999,False
13,B,110.0,0,0.0,0,1268.79,6413.169999999999,False
13,C,39.0,0,18.0,0,1268.79,6413.169999999999,False
14,A,50.0,50,0.0,0,-54.849999999999994,6358.319999999999,False
14,B,92.0,0,18.0,0,-54.849999999999994,6358.319999999999,False
14,C,39.0,50,0.0,0,-54.849999999999994,6358.319999999999,False
15,A,50.0,0,0.0,0,1050.5,7408.819999999999,False
15,B,77.0,0,15.0,0,1050.5,7408.819999999999,False
