Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,0,0.0,15,939.25,939.25,False
1,B,45.0,0,0.0,15,939.25,939.25,False
1,C,45.0,0,0.0,15,939.25,939.25,False
2,A,45.0,0,0.0,0,111.09,1050.34,False
2,B,45.0,0,0.0,0,111.09,1050.34,False
2,C,29.0,0,16.0,0,111.09,1050.34,False
3,A,45.0,0,0.0,0,1128.06,2178.3999999999996,False
3,B,45.0,0,0.0,0,1128.06,2178.3999999999996,False
3,C,12.0,0,17.0,0,1128.06,2178.3999999999996,False
4,A,45.0,0,0.0,0,-41.94,2136.4599999999996,False
4,B,45.0,0,0.0,0,-41.94,2136.4599999999996,False
4,C,12.0,0,0.0,0,-41.94,2136.4599999999996,False
5,A,45.0,0,0.0,0,958.06,3094.5199999999995,False
5,B,45.0,0,0.0,0,958.06,3094.5199999999995,False
5,C,12.0,0,0.0,0,958.06,3094.5199999999995,False
6,A,45.0,0,0.0,0,-41.94,3052.5799999999995,False
6,B,45.0,0,0.0,0,-41.94,3052.5799999999995,False
6,C,12.0,0,0.0,0,-41.94,3052.5799999999995,False
7,A,27.0,0,18.0,0,1312.27,4364.849999999999,False
7,B,30.0,0,15.0,0,1312.27,4364.849999999999,False
7,C,12.0,0,0.0,0,1312.27,4364.849999999999,False
8,A,11.0,0,16.0,0,148.35,4513.2,False
8,B,30.0,0,0.0,0,148.35,4513.2,False
8,C,12.0,0,0.0,0,148.35,4513.2,False
9,A,0.0,0,17.0,0,-55354.0,-50840.8,True
9,B,16.0,0,14.0,0,-55354.0,-50840.8,False
9,C,12.0,0,0.0,0,-55354.0,-50840.8,False
