Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,0,0.0,15,1219.25,1219.25,False
1,B,31.0,0,14.0,15,1219.25,1219.25,False
1,C,33.0,0,12.0,15,1219.25,1219.25,False
2,A,45.0,0,0.0,0,54.019999999999996,1273.27,False
2,B,22.0,0,9.0,0,54.019999999999996,1273.27,False
2,C,33.0,0,0.0,0,54.019999999999996,1273.27,False
3,A,45.0,0,0.0,0,964.02,2237.29,False
3,B,22.0,0,0.0,0,964.02,2237.29,False
3,C,33.0,0,0.0,0,964.02,2237.29,False
4,A,45.0,0,0.0,0,98.05,2335.34,False
4,B,9.0,0,13.0,0,98.05,2335.34,False
4,C,33.0,0,0.0,0,98.05,2335.34,False
5,A,45.0,0,0.0,0,1144.42,3479.76,False
5,B,2.0,0,7.0,0,1144.42,3479.76,False
5,C,23.0,0,10.0,0,1144.42,3479.76,False
6,A,39.0,0,6.0,0,39.46,3519.2200000000003,False
6,B,2.0,0,0.0,0,39.46,3519.2200000000003,False
6,C,23.0,0,0.0,0,39.46,3519.2200000000003,False
7,A,39.0,0,0.0,0,1021.14,4540.360000000001,False
7,B,2.0,0,0.0,0,1021.14,4540.360000000001,False
7,C,19.0,0,4.0,0,1021.14,4540.360000000001,False
8,A,30.0,0,9.0,0,77.35,4617.710000000001,False
8,B,2.0,0,0.0,0,77.35,4617.710000000001,False
8,C,19.0,0,0.0,0,77.35,4617.710000000001,False
9,A,19.0,0,11.0,0,-57077.22,-52459.51,False
9,B,0.0,0,16.0,0,-57077.22,-52459.51,True
9,C,19.0,0,0.0,0,-57077.22,-52459.51,False
