Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,36.0,15,9.0,15,179.57,179.57,False
1,B,29.0,50,16.0,15,179.57,179.57,False
1,C,34.0,50,11.0,15,179.57,179.57,False
2,A,23.0,0,13.0,0,99.53999999999999,279.11,False
2,B,19.0,50,10.0,0,99.53999999999999,279.11,False
2,C,34.0,50,0.0,0,99.53999999999999,279.11,False
3,A,9.0,15,14.0,0,-23.48,255.63000000000002,False
3,B,19.0,50,0.0,0,-23.48,255.63000000000002,False
3,C,34.0,50,0.0,0,-23.48,255.63000000000002,False
4,A,10.0,50,14.0,15,8.449999999999989,264.08000000000004,False
4,B,57.0,15,12.0,50,8.449999999999989,264.08000000000004,False
4,C,84.0,50,0.0,50,8.449999999999989,264.08000000000004,False
5,A,10.0,15,0.0,0,-203.29000000000002,60.79000000000002,False
5,B,98.0,15,9.0,50,-203.29000000000002,60.79000000000002,False
5,C,125.0,50,9.0,50,-203.29000000000002,60.79000000000002,False
6,A,11.0,15,14.0,15,-387.9,-327.10999999999996,False
6,B,138.0,15,10.0,50,-387.9,-327.10999999999996,False
6,C,175.0,50,0.0,50,-387.9,-327.10999999999996,False
7,A,61.0,15,0.0,50,-852.55,-1179.6599999999999,False
7,B,153.0,15,0.0,15,-852.55,-1179.6599999999999,False
7,C,225.0,0,0.0,50,-852.55,-1179.6599999999999,False
8,A,76.0,50,0.0,15,-1188.75,-2368.41,False
8,B,168.0,0,0.0,15,-1188.75,-2368.41,False
8,C,275.0,15,0.0,50,-1188.75,-2368.41,False
9,A,91.0,50,0.0,15,-1363.8,-3732.21,False
9,B,168.0,0,15.0,15,-1363.8,-3732.21,False
9,C,325.0,15,0.0,50,-1363.8,-3732.21,False
10,A,94.0,50,12.0,15,-1469.5,-5201.71,False
10,B,183.0,0,0.0,15,-1469.5,-5201.71,False
10,C,325.0,50,0.0,0,-1469.5,-5201.71,False
11,A,128.0,50,16.0,50,-1421.14,-6622.85,False
11,B,183.0,0,0.0,0,-1421.14,-6622.85,False
11,C,329.0,50,11.0,15,-1421.14,-6622.85,False
12,A,178.0,15,0.0,50,-1751.7000000000003,-8374.550000000001,False
12,B,170.0,0,13.0,0,-1751.7000000000003,-8374.550000000001,False
12,C,344.0,50,0.0,15,-1751.7000000000003,-8374.550000000001,False
13,A,228.0,50,0.0,50,-2471.2000000000003,-10845.750000000002,False
13,B,170.0,0,0.0,0,-2471.2000000000003,-10845.750000000002,False
13,C,394.0,50,0.0,50,-2471.2000000000003,-10845.750000000002,False
14,A,267.0,50,11.0,50,-3010.75,-13856.500000000002,False
14,B,170.0,50,0.0,0,-3010.75,-13856.500000000002,False
14,C,444.0,15,0.0,50,-3010.75,-13856.500000000002,False
15,A,282.0,50,0.0,15,-3497.3100000000004,-17353.81,False
15,B,161.0,0,9.0,0,-3497.3100000000004,-17353.81,False
15,C,494.0,15,0.0,50,-3497.3100000000004,-17353.81,False
16,A,332.0,50,0.0,50,-4125.53,-21479.34,False
16,B,152.0,0,9.0,0,-4125.53,-21479.34,False
16,C,535.0,50,9.0,50,-4125.53,-21479.34,False
