Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
19,B,432.0,50.0,0.0,50.0,-10398145.964294434,False
19,C,527.0,50.0,0.0,50.0,-10398145.964294434,False
20,A,44.0,0.0,0.0,0.0,-20796274.128585815,False
20,B,469.0,50.0,13.0,50.0,-20796274.128585815,False
20,C,572.0,50.0,5.0,50.0,-20796274.128585815,False
21,A,44.0,0.0,0.0,0.0,-41592575.357177734,False
21,B,519.0,50.0,0.0,50.0,-41592575.357177734,False
21,C,613.0,50.0,9.0,50.0,-41592575.357177734,False
22,A,37.0,0.0,7.0,0.0,-83185138.81434631,False
22,B,565.0,50.0,4.0,50.0,-83185138.81434631,False
22,C,655.0,50.0,8.0,50.0,-83185138.81434631,False
23,A,33.0,0.0,4.0,0.0,-166370317.22869873,False
23,B,615.0,50.0,0.0,50.0,-166370317.22869873,False
23,C,705.0,50.0,0.0,50.0,-166370317.22869873,False
24,A,33.0,0.0,0.0,0.0,-332740652.45739746,False
24,B,665.0,50.0,0.0,50.0,-332740652.45739746,False
24,C,755.0,50.0,0.0,50.0,-332740652.45739746,False
25,A,25.0,0.0,8.0,0.0,-665481298.1147919,False
25,B,715.0,50.0,0.0,50.0,-665481298.1147919,False
25,C,805.0,50.0,0.0,50.0,-665481298.1147919,False
26,A,25.0,0.0,0.0,0.0,-1330962622.2295837,False
26,B,765.0,50.0,0.0,50.0,-1330962622.2295837,False
26,C,855.0,50.0,0.0,50.0,-1330962622.2295837,False
27,A,25.0,0.0,0.0,0.0,-2661925254.4591675,False
27,B,815.0,50.0,0.0,50.0,-2661925254.4591675,False
27,C,905.0,50.0,0.0,50.0,-2661925254.4591675,False
28,A,17.0,0.0,8.0,0.0,-5323850481.118332,False
28,B,860.0,50.0,5.0,50.0,-5323850481.118332,False
28,C,950.0,50.0,5.0,50.0,-5323850481.118332,False
29,A,13.0,0.0,4.0,0.0,-10647700976.73668,False
29,B,899.0,50.0,11.0,50.0,-10647700976.73668,False
29,C,1000.0,50.0,0.0,50.0,-10647700976.73668,False
30,A,13.0,0.0,0.0,0.0,-21295401966.17334,False
30,B,945.0,50.0,4.0,50.0,-21295401966.17334,False
30,C,1041.0,50.0,9.0,50.0,-21295401966.17334,False
31,A,5.0,0.0,8.0,0.0,-42590803928.446686,False
31,B,995.0,50.0,0.0,50.0,-42590803928.446686,False
31,C,1080.0,50.0,11.0,50.0,-42590803928.446686,False
32,A,0.0,0.0,7.0,0.0,-85181611883.89337,True
32,B,1040.0,50.0,5.0,50.0,-85181611883.89337,False
32,C,1130.0,50.0,0.0,50.0,-85181611883.89337,False
33,A,0.0,0.0,0.0,0.0,-170363219797.78674,True
33,B,1090.0,50.0,0.0,50.0,-170363219797.78674,False
33,C,1180.0,50.0,0.0,50.0,-170363219797.78674,False
34,A,0.0,0.0,0.0,0.0,-340726439605.5735,True
34,B,1140.0,50.0,0.0,50.0,-340726439605.5735,False
34,C,1230.0,50.0,0.0,50.0,-340726439605.5735,False
35,A,0.0,0.0,0.0,0.0,-681452879202.247,True
35,B,1181.0,50.0,9.0,50.0,-681452879202.247,False
35,C,1280.0,50.0,0.0,50.0,-681452879202.247,False
36,A,0.0,0.0,9.0,0.0,-1362905776421.9941,True
36,B,1231.0,50.0,0.0,50.0,-1362905776421.9941,False
36,C,1325.0,50.0,5.0,50.0,-1362905776421.9941,False
37,A,0.0,0.0,0.0,0.0,-2725811534863.9883,True
37,B,1281.0,50.0,0.0,50.0,-2725811534863.9883,False
37,C,1375.0,50.0,0.0,50.0,-2725811534863.9883,False
38,A,0.0,0.0,0.0,0.0,-5451623069737.977,True
38,B,1331.0,50.0,0.0,50.0,-5451623069737.977,False
38,C,1425.0,50.0,0.0,50.0,-5451623069737.977,False
39,A,0.0,0.0,0.0,0.0,-10903246139485.953,True
39,B,1381.0,50.0,0.0,50.0,-10903246139485.953,False
39,C,1475.0,50.0,0.0,50.0,-10903246139485.953,False
40,A,0.0,0.0,0.0,0.0,-21806492278956.703,True
40,B,1431.0,50.0,0.0,50.0,-21806492278956.703,False
40,C,1513.0,50.0,12.0,50.0,-21806492278956.703,False
41,A,0.0,0.0,1.0,0.0,-43612984559920.11,True
41,B,1476.0,50.0,5.0,50.0,-43612984559920.11,False
41,C,1555.0,50.0,8.0,50.0,-43612984559920.11,False
42,A,0.0,0.0,0.0,0.0,-87225969117861.53,True
42,B,1519.0,50.0,7.0,50.0,-87225969117861.53,False
42,C,1605.0,50.0,0.0,50.0,-87225969117861.53,False
43,A,0.0,0.0,14.0,0.0,-174451938263747.06,True
43,B,1569.0,50.0,0.0,50.0,-174451938263747.06,False
43,C,1655.0,50.0,0.0,50.0,-174451938263747.06,False
44,A,0.0,0.0,0.0,0.0,-348903876499504.1,True
44,B,1619.0,50.0,0.0,50.0,-348903876499504.1,False
44,C,1705.0,50.0,0.0,50.0,-348903876499504.1,False
45,A,0.0,0.0,0.0,0.0,-697807752999018.2,True
45,B,1669.0,50.0,0.0,50.0,-697807752999018.2,False
45,C,1755.0,50.0,0.0,50.0,-697807752999018.2,False
46,A,0.0,0.0,10.0,0.0,-1395615506018046.5,True
46,B,1719.0,50.0,0.0,50.0,-1395615506018046.5,False
46,C,1805.0,50.0,0.0,50.0,-1395615506018046.5,False
47,A,0.0,0.0,3.0,0.0,-2791231012022084.0,True
47,B,1769.0,50.0,0.0,50.0,-2791231012022084.0,False
47,C,1846.0,50.0,9.0,50.0,-2791231012022084.0,False
48,A,0.0,0.0,8.0,0.0,-5582462024054177.0,True
48,B,1810.0,50.0,9.0,50.0,-5582462024054177.0,False
48,C,1896.0,50.0,0.0,50.0,-5582462024054177.0,False
49,A,0.0,0.0,0.0,0.0,-1.1164924048092358e+16,True
49,B,1860.0,50.0,0.0,50.0,-1.1164924048092358e+16,False
49,C,1935.0,50.0,11.0,50.0,-1.1164924048092358e+16,False
50,A,0.0,0.0,11.0,0.0,-2.232984809620673e+16,True
50,B,1900.0,50.0,10.0,50.0,-2.232984809620673e+16,False
50,C,1985.0,50.0,0.0,50.0,-2.232984809620673e+16,False
51,A,0.0,0.0,0.0,0.0,-4.465969619239147e+16,True
51,B,1950.0,50.0,0.0,50.0,-4.465969619239147e+16,False
51,C,2028.0,50.0,7.0,50.0,-4.465969619239147e+16,False
52,A,0.0,0.0,0.0,0.0,-8.931939238478294e+16,True
52,B,2000.0,50.0,0.0,50.0,-8.931939238478294e+16,False
52,C,2070.0,50.0,8.0,50.0,-8.931939238478294e+16,False
