Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,45.0,15,0.0,15,864.25,864.25,False
1,B,45.0,0,0.0,15,864.25,864.25,False
1,C,45.0,15,0.0,15,864.25,864.25,False
2,A,45.0,15,0.0,0,30.240000000000002,894.49,False
2,B,45.0,15,0.0,0,30.240000000000002,894.49,False
2,C,26.0,15,19.0,0,30.240000000000002,894.49,False
3,A,45.0,0,0.0,0,1253.2,2147.69,False
3,B,28.0,0,17.0,0,1253.2,2147.69,False
3,C,11.0,15,15.0,0,1253.2,2147.69,False
4,A,60.0,0,0.0,15,-50.6,2097.09,False
4,B,28.0,0,0.0,0,-50.6,2097.09,False
4,C,26.0,0,0.0,15,-50.6,2097.09,False
5,A,57.0,50,18.0,15,1183.26,3280.3500000000004,False
5,B,43.0,50,0.0,15,1183.26,3280.3500000000004,False
5,C,24.0,0,17.0,15,1183.26,3280.3500000000004,False
6,A,57.0,0,0.0,0,67.50999999999999,3347.8600000000006,False
6,B,27.0,0,16.0,0,67.50999999999999,3347.8600000000006,False
6,C,39.0,15,0.0,15,67.50999999999999,3347.8600000000006,False
7,A,41.0,0,16.0,0,1083.19,4431.050000000001,False
7,B,27.0,0,0.0,0,1083.19,4431.050000000001,False
7,C,39.0,15,0.0,0,1083.19,4431.050000000001,False
8,A,76.0,0,15.0,50,199.82,4630.870000000001,False
8,B,61.0,0,16.0,50,199.82,4630.870000000001,False
8,C,39.0,0,0.0,0,199.82,4630.870000000001,False
9,A,76.0,50,0.0,0,765.87,5396.740000000001,False
9,B,61.0,50,0.0,0,765.87,5396.740000000001,False
9,C,54.0,0,0.0,15,765.87,5396.740000000001,False
10,A,76.0,0,0.0,0,-197.57999999999998,5199.160000000001,False
10,B,61.0,0,0.0,0,-197.57999999999998,5199.160000000001,False
10,C,69.0,50,0.0,15,-197.57999999999998,5199.160000000001,False
11,A,56.0,0,20.0,0,1046.32,6245.4800000000005,False
11,B,61.0,0,0.0,0,1046.32,6245.4800000000005,False
11,C,69.0,15,0.0,0,1046.32,6245.4800000000005,False
12,A,106.0,0,0.0,50,-48.610000000000014,6196.870000000001,False
12,B,111.0,0,0.0,50,-48.610000000000014,6196.870000000001,False
12,C,48.0,0,21.0,0,-48.610000000000014,6196.870000000001,False
13,A,106.0,50,0.0,0,822.39,7019.260000000001,False
13,B,89.0,50,22.0,0,822.39,7019.260000000001,False
13,C,98.0,0,0.0,50,822.39,7019.260000000001,False
14,A,106.0,15,0.0,0,-177.44,6841.8200000000015,False
14,B,67.0,15,22.0,0,-177.44,6841.8200000000015,False
14,C,113.0,15,0.0,15,-177.44,6841.8200000000015,False
15,A,106.0,0,0.0,0,1085.77,7927.590000000002,False
15,B,51.0,0,16.0,0,1085.77,7927.590000000002,False
15,C,94.0,15,19.0,0,1085.77,7927.590000000002,False
16,A,156.0,0,0.0,50,-433.73,7493.860000000002,False
16,B,101.0,0,0.0,50,-433.73,7493.860000000002,False
16,C,94.0,0,0.0,0,-433.73,7493.860000000002,False
17,A,171.0,50,0.0,15,562.74,8056.600000000002,False
17,B,98.0,50,18.0,15,562.74,8056.600000000002,False
17,C,109.0,0,0.0,15,562.74,8056.600000000002,False
18,A,157.0,15,14.0,0,11.939999999999998,8068.540000000002,False
18,B,76.0,15,22.0,0,11.939999999999998,8068.540000000002,False
18,C,109.0,0,15.0,15,11.939999999999998,8068.540000000002,False
19,A,157.0,0,0.0,0,576.94,8645.480000000001,False
19,B,76.0,0,0.0,0,576.94,8645.480000000001,False
19,C,109.0,0,0.0,0,576.94,8645.480000000001,False
20,A,207.0,0,0.0,50,-306.6400000000001,8338.840000000002,False
20,B,111.0,15,15.0,50,-306.6400000000001,8338.840000000002,False
20,C,88.0,0,21.0,0,-306.6400000000001,8338.840000000002,False
21,A,204.0,50,18.0,15,777.34,9116.180000000002,False
21,B,111.0,50,15.0,15,777.34,9116.180000000002,False
21,C,73.0,0,15.0,0,777.34,9116.180000000002,False
22,A,186.0,0,18.0,0,-221.26,8894.920000000002,False
22,B,101.0,0,10.0,0,-221.26,8894.920000000002,False
