Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,B,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,C,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
2,A,50.0,80.0,0.0,20.0,-14.5,-14.5,False
2,B,50.0,20.0,0.0,20.0,-14.5,-14.5,False
2,C,50.0,40.0,0.0,20.0,-14.5,-14.5,False
3,A,50.0,80.0,0.0,0.0,-10.5,-25.0,False
3,B,50.0,0.0,0.0,0.0,-10.5,-25.0,False
3,C,50.0,20.0,0.0,0.0,-10.5,-25.0,False
4,A,50.0,40.0,0.0,0.0,244.63,219.63,False
4,B,37.0,40.0,13.0,0.0,244.63,219.63,False
4,C,50.0,80.0,0.0,0.0,244.63,219.63,False
5,A,130.0,0.0,0.0,80.0,207.34,426.97,False
5,B,46.0,40.0,11.0,20.0,207.34,426.97,False
5,C,90.0,80.0,0.0,40.0,207.34,426.97,False
6,A,207.0,0.0,3.0,80.0,49.37,476.34000000000003,False
6,B,46.0,20.0,0.0,0.0,49.37,476.34000000000003,False
6,C,110.0,40.0,0.0,20.0,49.37,476.34000000000003,False
7,A,239.0,40.0,8.0,40.0,461.01,937.35,False
7,B,78.0,80.0,8.0,40.0,461.01,937.35,False
7,C,182.0,40.0,8.0,80.0,461.01,937.35,False
8,A,239.0,0.0,0.0,0.0,90.86,1028.21,False
8,B,113.0,20.0,5.0,40.0,90.86,1028.21,False
8,C,262.0,0.0,0.0,80.0,90.86,1028.21,False
9,A,229.0,20.0,10.0,0.0,180.36,1208.5700000000002,False
9,B,133.0,40.0,0.0,20.0,180.36,1208.5700000000002,False
9,C,302.0,80.0,0.0,40.0,180.36,1208.5700000000002,False
10,A,262.0,40.0,7.0,40.0,203.87,1412.44,False
10,B,209.0,40.0,4.0,80.0,203.87,1412.44,False
10,C,342.0,0.0,0.0,40.0,203.87,1412.44,False
11,A,259.0,40.0,3.0,0.0,181.77,1594.21,False
11,B,222.0,0.0,7.0,20.0,181.77,1594.21,False
11,C,342.0,80.0,0.0,0.0,181.77,1594.21,False
12,A,270.0,40.0,9.0,20.0,157.46,1751.67,False
12,B,262.0,80.0,0.0,40.0,157.46,1751.67,False
12,C,422.0,20.0,0.0,80.0,157.46,1751.67,False
13,A,301.0,0.0,9.0,40.0,223.78,1975.45,False
13,B,302.0,80.0,0.0,40.0,223.78,1975.45,False
13,C,419.0,0.0,3.0,0.0,223.78,1975.45,False
14,A,341.0,40.0,0.0,40.0,215.7,2191.15,False
14,B,299.0,20.0,3.0,0.0,215.7,2191.15,False
14,C,490.0,80.0,9.0,80.0,215.7,2191.15,False
15,A,373.0,20.0,8.0,40.0,372.5,2563.65,False
15,B,379.0,80.0,0.0,80.0,372.5,2563.65,False
15,C,498.0,80.0,12.0,20.0,372.5,2563.65,False
16,A,373.0,20.0,0.0,0.0,211.82,2775.4700000000003,False
16,B,447.0,80.0,12.0,80.0,211.82,2775.4700000000003,False
16,C,498.0,80.0,0.0,0.0,211.82,2775.4700000000003,False
17,A,407.0,0.0,6.0,40.0,105.48,2880.9500000000003,False
17,B,467.0,0.0,0.0,20.0,105.48,2880.9500000000003,False
17,C,578.0,0.0,0.0,80.0,105.48,2880.9500000000003,False
18,A,421.0,20.0,6.0,20.0,434.91,3315.86,False
18,B,541.0,20.0,6.0,80.0,434.91,3315.86,False
18,C,647.0,20.0,11.0,80.0,434.91,3315.86,False
19,A,431.0,0.0,10.0,20.0,170.21,3486.07,False
19,B,621.0,80.0,0.0,80.0,170.21,3486.07,False
19,C,727.0,80.0,0.0,80.0,170.21,3486.07,False
20,A,422.0,0.0,9.0,0.0,394.42,3880.4900000000002,False
20,B,613.0,40.0,8.0,0.0,394.42,3880.4900000000002,False
20,C,723.0,40.0,4.0,0.0,394.42,3880.4900000000002,False
21,A,434.0,80.0,8.0,20.0,131.9,4012.3900000000003,False
21,B,633.0,40.0,0.0,20.0,131.9,4012.3900000000003,False
21,C,743.0,0.0,0.0,20.0,131.9,4012.3900000000003,False
22,A,434.0,40.0,0.0,0.0,-15.690000000000001,3996.7000000000003,False
22,B,713.0,80.0,0.0,80.0,-15.690000000000001,3996.7000000000003,False
22,C,822.0,80.0,1.0,80.0,-15.690000000000001,3996.7000000000003,False
23,A,434.0,80.0,0.0,0.0,281.67,4278.37,False
23,B,748.0,80.0,5.0,40.0,281.67,4278.37,False
23,C,851.0,80.0,11.0,40.0,281.67,4278.37,False
24,A,514.0,40.0,0.0,80.0,404.69,4683.0599999999995,False
24,B,785.0,80.0,3.0,40.0,404.69,4683.0599999999995,False
24,C,832.0,40.0,19.0,0.0,404.69,4683.0599999999995,False
25,A,554.0,0.0,0.0,40.0,-29.31,4653.749999999999,False
25,B,865.0,0.0,0.0,80.0,-29.31,4653.749999999999,False
25,C,912.0,80.0,0.0,80.0,-29.31,4653.749999999999,False
26,A,630.0,80.0,4.0,80.0,204.41,4858.159999999999,False
26,B,945.0,40.0,0.0,80.0,204.41,4858.159999999999,False
26,C,984.0,0.0,8.0,80.0,204.41,4858.159999999999,False
27,A,670.0,0.0,0.0,40.0,65.86,4924.019999999999,False
27,B,1025.0,20.0,0.0,80.0,65.86,4924.019999999999,False
27,C,1019.0,40.0,5.0,40.0,65.86,4924.019999999999,False
28,A,670.0,20.0,0.0,0.0,162.16,5086.1799999999985,False
28,B,1015.0,40.0,10.0,0.0,162.16,5086.1799999999985,False
28,C,1099.0,20.0,0.0,80.0,162.16,5086.1799999999985,False
29,A,741.0,40.0,9.0,80.0,219.09,5305.269999999999,False
29,B,1051.0,40.0,4.0,40.0,219.09,5305.269999999999,False
29,C,1099.0,40.0,0.0,0.0,219.09,5305.269999999999,False
30,A,741.0,0.0,0.0,0.0,167.59,5472.859999999999,False
30,B,1061.0,20.0,10.0,20.0,167.59,5472.859999999999,False
30,C,1139.0,0.0,0.0,40.0,167.59,5472.859999999999,False
31,A,761.0,20.0,0.0,20.0,36.83,5509.689999999999,False
31,B,1101.0,80.0,0.0,40.0,36.83,5509.689999999999,False
31,C,1155.0,40.0,4.0,20.0,36.83,5509.689999999999,False
32,A,796.0,40.0,5.0,40.0,64.68,5574.369999999999,False
32,B,1141.0,0.0,0.0,40.0,64.68,5574.369999999999,False
32,C,1195.0,0.0,0.0,40.0,64.68,5574.369999999999,False
33,A,789.0,20.0,7.0,0.0,95.55,5669.919999999999,False
33,B,1161.0,80.0,0.0,20.0,95.55,5669.919999999999,False
33,C,1195.0,40.0,0.0,0.0,95.55,5669.919999999999,False
34,A,809.0,80.0,0.0,20.0,198.26999999999998,5868.189999999999,False
34,B,1229.0,0.0,12.0,80.0,198.26999999999998,5868.189999999999,False
34,C,1235.0,20.0,0.0,40.0,198.26999999999998,5868.189999999999,False
35,A,846.0,20.0,3.0,40.0,173.98,6042.169999999998,False
35,B,1229.0,80.0,0.0,0.0,173.98,6042.169999999998,False
35,C,1227.0,40.0,8.0,0.0,173.98,6042.169999999998,False
36,A,858.0,80.0,8.0,20.0,113.66,6155.829999999998,False
36,B,1309.0,0.0,0.0,80.0,113.66,6155.829999999998,False
36,C,1267.0,80.0,0.0,40.0,113.66,6155.829999999998,False
37,A,933.0,80.0,5.0,80.0,91.72999999999999,6247.559999999998,False
37,B,1307.0,40.0,2.0,0.0,91.72999999999999,6247.559999999998,False
37,C,1287.0,20.0,0.0,20.0,91.72999999999999,6247.559999999998,False
