Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
20,B,0.0,0.0,1.0,0.0,-2009.0,True
20,C,11.0,0.0,0.0,0.0,-2009.0,False
21,A,68.0,0.0,11.0,0.0,-13985.900000095367,False
21,B,0.0,0.0,7.0,0.0,-13985.900000095367,True
21,C,11.0,0.0,0.0,0.0,-13985.900000095367,False
22,A,66.0,0.0,2.0,0.0,-3.6999998092651367,False
22,B,0.0,0.0,0.0,0.0,-3.6999998092651367,True
22,C,11.0,0.0,0.0,0.0,-3.6999998092651367,False
23,A,66.0,0.0,0.0,0.0,-5999.299999713898,False
23,B,0.0,0.0,3.0,0.0,-5999.299999713898,True
23,C,7.0,0.0,4.0,0.0,-5999.299999713898,False
24,A,59.0,0.0,7.0,0.0,7.400000095367432,False
24,B,0.0,0.0,0.0,0.0,7.400000095367432,True
24,C,7.0,0.0,0.0,0.0,7.400000095367432,False
25,A,59.0,0.0,0.0,0.0,-4006.5999999046326,False
25,B,0.0,0.0,2.0,0.0,-4006.5999999046326,True
25,C,7.0,0.0,0.0,0.0,-4006.5999999046326,False
26,A,59.0,0.0,0.0,0.0,-8006.599999904633,False
26,B,0.0,0.0,4.0,0.0,-8006.599999904633,True
26,C,7.0,0.0,0.0,0.0,-8006.599999904633,False
27,A,56.0,0.0,3.0,0.0,-0.2999997138977051,False
27,B,0.0,0.0,0.0,0.0,-0.2999997138977051,True
27,C,7.0,0.0,0.0,0.0,-0.2999997138977051,False
28,A,56.0,0.0,0.0,0.0,-10006.299999713898,False
28,B,0.0,0.0,5.0,0.0,-10006.299999713898,True
28,C,7.0,0.0,0.0,0.0,-10006.299999713898,False
29,A,56.0,0.0,0.0,0.0,-6.299999713897705,False
29,B,0.0,0.0,0.0,0.0,-6.299999713897705,True
29,C,7.0,0.0,0.0,0.0,-6.299999713897705,False
30,A,56.0,0.0,0.0,0.0,-7991.599999904633,False
30,B,0.0,0.0,3.0,0.0,-7991.599999904633,True
30,C,0.0,0.0,8.0,0.0,-7991.599999904633,True
31,A,48.0,0.0,8.0,0.0,-3988.800000190735,False
31,B,0.0,0.0,2.0,0.0,-3988.800000190735,True
31,C,0.0,0.0,0.0,0.0,-3988.800000190735,True
32,A,43.0,0.0,5.0,0.0,3.5999999046325684,False
32,B,1.0,0.0,-1.0,0.0,3.5999999046325684,True
32,C,0.0,0.0,0.0,0.0,3.5999999046325684,True
33,A,43.0,0.0,0.0,0.0,-10004.400000095367,False
33,B,1.0,0.0,0.0,0.0,-10004.400000095367,True
33,C,0.0,0.0,5.0,0.0,-10004.400000095367,True
34,A,43.0,0.0,0.0,0.0,-4.400000095367432,False
34,B,1.0,0.0,0.0,0.0,-4.400000095367432,True
34,C,0.0,0.0,0.0,0.0,-4.400000095367432,True
35,A,43.0,0.0,0.0,0.0,-16004.400000095367,False
35,B,1.0,0.0,0.0,0.0,-16004.400000095367,True
35,C,0.0,0.0,8.0,0.0,-16004.400000095367,True
36,A,36.0,0.0,7.0,0.0,10.299999952316284,False
36,B,1.0,0.0,0.0,0.0,10.299999952316284,True
36,C,0.0,0.0,0.0,0.0,10.299999952316284,True
37,A,36.0,0.0,0.0,0.0,-3.700000047683716,False
37,B,1.0,0.0,0.0,0.0,-3.700000047683716,True
37,C,0.0,0.0,0.0,0.0,-3.700000047683716,True
38,A,36.0,0.0,0.0,0.0,-2003.7000000476837,False
38,B,1.0,0.0,0.0,0.0,-2003.7000000476837,True
38,C,0.0,0.0,1.0,0.0,-2003.7000000476837,True
39,A,36.0,0.0,0.0,0.0,-2003.7000000476837,False
39,B,1.0,0.0,0.0,0.0,-2003.7000000476837,True
39,C,0.0,0.0,1.0,0.0,-2003.7000000476837,True
40,A,29.0,0.0,7.0,0.0,-7986.900000095367,False
40,B,0.0,0.0,3.0,0.0,-7986.900000095367,True
40,C,0.0,0.0,2.0,0.0,-7986.900000095367,True
41,A,29.0,0.0,0.0,0.0,-16002.900000095367,False
41,B,0.0,0.0,0.0,0.0,-16002.900000095367,True
41,C,0.0,0.0,8.0,0.0,-16002.900000095367,True
42,A,23.0,0.0,6.0,0.0,-15990.299999952316,False
42,B,0.0,0.0,8.0,0.0,-15990.299999952316,True
42,C,0.0,0.0,0.0,0.0,-15990.299999952316,True
43,A,22.0,0.0,1.0,0.0,-0.20000004768371582,False
43,B,0.0,0.0,0.0,0.0,-0.20000004768371582,True
43,C,0.0,0.0,0.0,0.0,-0.20000004768371582,True
44,A,22.0,0.0,0.0,0.0,-20002.200000047684,False
44,B,0.0,0.0,10.0,0.0,-20002.200000047684,True
44,C,0.0,0.0,0.0,0.0,-20002.200000047684,True
45,A,22.0,0.0,0.0,0.0,-12002.200000047684,False
45,B,0.0,0.0,0.0,0.0,-12002.200000047684,True
45,C,0.0,0.0,6.0,0.0,-12002.200000047684,True
46,A,22.0,0.0,0.0,0.0,-6002.200000047684,False
46,B,0.0,0.0,0.0,0.0,-6002.200000047684,True
46,C,0.0,0.0,3.0,0.0,-6002.200000047684,True
47,A,22.0,0.0,0.0,0.0,-2.200000047683716,False
47,B,0.0,0.0,0.0,0.0,-2.200000047683716,True
47,C,0.0,0.0,0.0,0.0,-2.200000047683716,True
48,A,22.0,0.0,0.0,0.0,-2.200000047683716,False
48,B,0.0,0.0,0.0,0.0,-2.200000047683716,True
48,C,0.0,0.0,0.0,0.0,-2.200000047683716,True
49,A,12.0,0.0,10.0,0.0,-9981.200000047684,False
49,B,0.0,0.0,5.0,0.0,-9981.200000047684,True
49,C,0.0,0.0,0.0,0.0,-9981.200000047684,True
50,A,12.0,20.0,0.0,0.0,-22031.200000047684,False
50,B,0.0,0.0,5.0,0.0,-22031.200000047684,True
50,C,0.0,0.0,6.0,0.0,-22031.200000047684,True
51,A,9.0,0.0,3.0,0.0,5.099999964237213,False
51,B,0.0,0.0,0.0,0.0,5.099999964237213,True
51,C,0.0,0.0,0.0,0.0,5.099999964237213,True
52,A,9.0,20.0,0.0,0.0,-30.900000035762787,False
52,B,0.0,0.0,0.0,0.0,-30.900000035762787,True
52,C,0.0,0.0,0.0,0.0,-30.900000035762787,True
