Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,B,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,C,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
2,A,28.0,0.0,17.0,15.0,229.66,229.66,False
2,B,45.0,0.0,0.0,15.0,229.66,229.66,False
2,C,35.0,0.0,10.0,15.0,229.66,229.66,False
3,A,28.0,0.0,0.0,0.0,142.07,371.73,False
3,B,28.0,0.0,17.0,0.0,142.07,371.73,False
3,C,35.0,0.0,0.0,0.0,142.07,371.73,False
4,A,28.0,0.0,0.0,0.0,140.71,512.44,False
4,B,28.0,0.0,0.0,0.0,140.71,512.44,False
4,C,19.0,0.0,16.0,0.0,140.71,512.44,False
5,A,28.0,0.0,0.0,0.0,-19.29,493.15000000000003,False
5,B,28.0,0.0,0.0,0.0,-19.29,493.15000000000003,False
5,C,19.0,0.0,0.0,0.0,-19.29,493.15000000000003,False
6,A,28.0,0.0,0.0,0.0,198.6,691.75,False
6,B,16.0,0.0,12.0,0.0,198.6,691.75,False
6,C,10.0,0.0,9.0,0.0,198.6,691.75,False
7,A,15.0,0.0,13.0,0.0,124.19,815.94,False
7,B,16.0,0.0,0.0,0.0,124.19,815.94,False
7,C,10.0,0.0,0.0,0.0,124.19,815.94,False
8,A,5.0,0.0,10.0,0.0,178.11,994.0500000000001,False
8,B,8.0,0.0,8.0,0.0,178.11,994.0500000000001,False
8,C,10.0,0.0,0.0,0.0,178.11,994.0500000000001,False
9,A,5.0,0.0,0.0,0.0,-1.8900000000000001,992.1600000000001,False
9,B,8.0,0.0,0.0,0.0,-1.8900000000000001,992.1600000000001,False
9,C,10.0,0.0,0.0,0.0,-1.8900000000000001,992.1600000000001,False
10,A,0.0,0.0,9.0,0.0,-56650.64,-55658.479999999996,True
10,B,8.0,0.0,0.0,0.0,-56650.64,-55658.479999999996,False
10,C,0.0,0.0,12.0,0.0,-56650.64,-55658.479999999996,True
