Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,B,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
1,C,30.0,0.0,0.0,0.0,-0.8999999761581421,-0.8999999761581421,False
2,A,45.0,50.0,0.0,15.0,-117.75,-117.75,False
2,B,45.0,50.0,0.0,15.0,-117.75,-117.75,False
2,C,35.0,50.0,10.0,15.0,-117.75,-117.75,False
3,A,32.0,0.0,13.0,0.0,193.26,75.50999999999999,False
3,B,45.0,0.0,0.0,0.0,193.26,75.50999999999999,False
3,C,25.0,0.0,10.0,0.0,193.26,75.50999999999999,False
4,A,32.0,0.0,0.0,0.0,-53.050000000000004,22.459999999999987,False
4,B,45.0,50.0,0.0,0.0,-53.050000000000004,22.459999999999987,False
4,C,16.0,50.0,9.0,0.0,-53.050000000000004,22.459999999999987,False
5,A,82.0,15.0,0.0,50.0,-163.86,-141.40000000000003,False
5,B,84.0,50.0,11.0,50.0,-163.86,-141.40000000000003,False
5,C,66.0,0.0,0.0,50.0,-163.86,-141.40000000000003,False
6,A,82.0,0.0,0.0,0.0,-31.210000000000008,-172.61000000000004,False
6,B,71.0,0.0,13.0,0.0,-31.210000000000008,-172.61000000000004,False
6,C,66.0,0.0,0.0,0.0,-31.210000000000008,-172.61000000000004,False
7,A,82.0,0.0,0.0,0.0,-115.04000000000002,-287.6500000000001,False
7,B,112.0,0.0,9.0,50.0,-115.04000000000002,-287.6500000000001,False
7,C,106.0,0.0,10.0,50.0,-115.04000000000002,-287.6500000000001,False
8,A,85.0,50.0,12.0,15.0,-202.5,-490.1500000000001,False
8,B,162.0,0.0,0.0,50.0,-202.5,-490.1500000000001,False
8,C,91.0,0.0,15.0,0.0,-202.5,-490.1500000000001,False
9,A,75.0,50.0,10.0,0.0,-449.0,-939.1500000000001,False
9,B,162.0,15.0,0.0,0.0,-449.0,-939.1500000000001,False
9,C,91.0,50.0,0.0,0.0,-449.0,-939.1500000000001,False
10,A,62.0,15.0,13.0,0.0,-133.75,-1072.9,False
10,B,150.0,0.0,12.0,0.0,-133.75,-1072.9,False
10,C,91.0,0.0,0.0,0.0,-133.75,-1072.9,False
11,A,112.0,0.0,0.0,50.0,-433.25,-1506.15,False
11,B,150.0,0.0,0.0,0.0,-433.25,-1506.15,False
11,C,91.0,0.0,0.0,0.0,-433.25,-1506.15,False
12,A,162.0,0.0,0.0,50.0,-625.9100000000001,-2132.0600000000004,False
12,B,154.0,0.0,11.0,15.0,-625.9100000000001,-2132.0600000000004,False
12,C,141.0,15.0,0.0,50.0,-625.9100000000001,-2132.0600000000004,False
13,A,177.0,0.0,0.0,15.0,-804.26,-2936.3200000000006,False
13,B,154.0,0.0,0.0,0.0,-804.26,-2936.3200000000006,False
13,C,141.0,50.0,0.0,0.0,-804.26,-2936.3200000000006,False
14,A,177.0,0.0,0.0,0.0,-749.26,-3685.580000000001,False
14,B,154.0,0.0,0.0,0.0,-749.26,-3685.580000000001,False
14,C,141.0,0.0,0.0,0.0,-749.26,-3685.580000000001,False
15,A,177.0,0.0,0.0,0.0,-650.7,-4336.280000000001,False
15,B,154.0,0.0,0.0,0.0,-650.7,-4336.280000000001,False
15,C,145.0,0.0,11.0,15.0,-650.7,-4336.280000000001,False
16,A,170.0,0.0,7.0,0.0,-836.41,-5172.6900000000005,False
16,B,154.0,0.0,0.0,0.0,-836.41,-5172.6900000000005,False
16,C,195.0,0.0,0.0,50.0,-836.41,-5172.6900000000005,False
17,A,160.0,0.0,10.0,0.0,-865.91,-6038.6,False
17,B,154.0,50.0,0.0,0.0,-865.91,-6038.6,False
17,C,195.0,15.0,0.0,0.0,-865.91,-6038.6,False
18,A,149.0,0.0,11.0,0.0,-586.75,-6625.35,False
18,B,143.0,0.0,11.0,0.0,-586.75,-6625.35,False
18,C,195.0,0.0,0.0,0.0,-586.75,-6625.35,False
19,A,149.0,50.0,0.0,0.0,-776.5,-7401.85,False
19,B,132.0,50.0,11.0,0.0,-776.5,-7401.85,False
19,C,195.0,0.0,0.0,0.0,-776.5,-7401.85,False
20,A,149.0,0.0,0.0,0.0,-839.26,-8241.11,False
20,B,182.0,0.0,0.0,50.0,-839.26,-8241.11,False
20,C,199.0,0.0,11.0,15.0,-839.26,-8241.11,False
21,A,137.0,15.0,12.0,0.0,-942.44,-9183.550000000001,False
21,B,182.0,50.0,0.0,0.0,-942.44,-9183.550000000001,False
21,C,199.0,50.0,0.0,0.0,-942.44,-9183.550000000001,False
22,A,178.0,0.0,9.0,50.0,-1033.0900000000001,-10216.640000000001,False
22,B,218.0,15.0,14.0,50.0,-1033.0900000000001,-10216.640000000001,False
22,C,199.0,15.0,0.0,0.0,-1033.0900000000001,-10216.640000000001,False
23,A,172.0,0.0,6.0,0.0,-1199.5900000000001,-11416.230000000001,False
23,B,218.0,15.0,0.0,0.0,-1199.5900000000001,-11416.230000000001,False
23,C,199.0,50.0,0.0,0.0,-1199.5900000000001,-11416.230000000001,False
24,A,187.0,0.0,0.0,15.0,-1614.14,-13030.37,False
24,B,268.0,15.0,0.0,50.0,-1614.14,-13030.37,False
24,C,239.0,15.0,10.0,50.0,-1614.14,-13030.37,False
25,A,187.0,50.0,0.0,0.0,-1704.52,-14734.890000000001,False
25,B,283.0,50.0,0.0,15.0,-1704.52,-14734.890000000001,False
25,C,238.0,15.0,16.0,15.0,-1704.52,-14734.890000000001,False
26,A,187.0,15.0,0.0,0.0,-2001.0700000000002,-16735.960000000003,False
26,B,288.0,0.0,10.0,15.0,-2001.0700000000002,-16735.960000000003,False
26,C,288.0,50.0,0.0,50.0,-2001.0700000000002,-16735.960000000003,False
27,A,187.0,50.0,0.0,0.0,-2278.37,-19014.33,False
27,B,303.0,0.0,0.0,15.0,-2278.37,-19014.33,False
27,C,303.0,15.0,0.0,15.0,-2278.37,-19014.33,False
28,A,227.0,0.0,10.0,50.0,-2493.87,-21508.2,False
28,B,353.0,0.0,0.0,50.0,-2493.87,-21508.2,False
28,C,307.0,0.0,11.0,15.0,-2493.87,-21508.2,False
29,A,234.0,50.0,8.0,15.0,-2728.0600000000004,-24236.260000000002,False
29,B,344.0,50.0,9.0,0.0,-2728.0600000000004,-24236.260000000002,False
29,C,342.0,15.0,15.0,50.0,-2728.0600000000004,-24236.260000000002,False
30,A,284.0,15.0,0.0,50.0,-3224.01,-27460.270000000004,False
30,B,344.0,50.0,0.0,0.0,-3224.01,-27460.270000000004,False
30,C,347.0,15.0,10.0,15.0,-3224.01,-27460.270000000004,False
31,A,284.0,15.0,0.0,0.0,-3324.01,-30784.280000000006,False
31,B,344.0,15.0,0.0,0.0,-3324.01,-30784.280000000006,False
31,C,347.0,50.0,0.0,0.0,-3324.01,-30784.280000000006,False
32,A,334.0,0.0,0.0,50.0,-3631.21,-34415.490000000005,False
32,B,381.0,0.0,13.0,50.0,-3631.21,-34415.490000000005,False
32,C,352.0,50.0,10.0,15.0,-3631.21,-34415.490000000005,False
33,A,349.0,0.0,0.0,15.0,-4376.93,-38792.420000000006,False
33,B,431.0,50.0,0.0,50.0,-4376.93,-38792.420000000006,False
33,C,359.0,15.0,8.0,15.0,-4376.93,-38792.420000000006,False
34,A,364.0,0.0,0.0,15.0,-4806.13,-43598.55,False
34,B,446.0,0.0,0.0,15.0,-4806.13,-43598.55,False
34,C,399.0,0.0,10.0,50.0,-4806.13,-43598.55,False
35,A,351.0,0.0,13.0,0.0,-4899.63,-48498.18,False
