Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
166,B,0.0,0.0,0.0,0.0,-1678.0,True
166,C,1855.0,15.0,0.0,15.0,-1678.0,False
167,A,1835.0,15.0,15.0,15.0,-1565.5,False
167,B,0.0,0.0,0.0,0.0,-1565.5,True
167,C,1870.0,15.0,0.0,15.0,-1565.5,False
168,A,1850.0,15.0,0.0,15.0,-1716.5,False
168,B,0.0,0.0,0.0,0.0,-1716.5,True
168,C,1877.0,15.0,8.0,15.0,-1716.5,False
169,A,1851.0,15.0,14.0,15.0,-1481.5,False
169,B,0.0,0.0,0.0,0.0,-1481.5,True
169,C,1886.0,15.0,6.0,15.0,-1481.5,False
170,A,1866.0,15.0,0.0,15.0,-1630.0,False
170,B,0.0,0.0,0.0,0.0,-1630.0,True
170,C,1888.0,15.0,13.0,15.0,-1630.0,False
171,A,1875.0,15.0,6.0,15.0,-1782.0,False
171,B,0.0,0.0,0.0,0.0,-1782.0,True
171,C,1903.0,15.0,0.0,15.0,-1782.0,False
172,A,1890.0,15.0,0.0,15.0,-1917.0,False
172,B,0.0,0.0,0.0,0.0,-1917.0,True
172,C,1918.0,15.0,0.0,15.0,-1917.0,False
173,A,1894.0,15.0,11.0,15.0,-9522.0,False
173,B,0.0,0.0,8.0,0.0,-9522.0,True
173,C,1924.0,15.0,9.0,15.0,-9522.0,False
174,A,1909.0,15.0,0.0,15.0,-1670.5,False
174,B,0.0,0.0,0.0,0.0,-1670.5,True
174,C,1926.0,15.0,13.0,15.0,-1670.5,False
175,A,1918.0,15.0,6.0,15.0,-1822.5,False
175,B,0.0,0.0,0.0,0.0,-1822.5,True
175,C,1941.0,15.0,0.0,15.0,-1822.5,False
176,A,1923.0,15.0,10.0,15.0,-1568.0,False
176,B,0.0,0.0,0.0,0.0,-1568.0,True
176,C,1947.0,15.0,9.0,15.0,-1568.0,False
177,A,1932.0,15.0,6.0,15.0,-11840.0,False
177,B,0.0,0.0,10.0,0.0,-11840.0,True
177,C,1962.0,15.0,0.0,15.0,-11840.0,False
178,A,1947.0,15.0,0.0,15.0,-1852.0,False
178,B,0.0,0.0,0.0,0.0,-1852.0,True
178,C,1971.0,15.0,6.0,15.0,-1852.0,False
179,A,1962.0,15.0,0.0,15.0,-1987.0,False
179,B,0.0,0.0,0.0,0.0,-1987.0,True
179,C,1986.0,15.0,0.0,15.0,-1987.0,False
180,A,1977.0,15.0,0.0,15.0,-2002.0,False
180,B,0.0,0.0,0.0,0.0,-2002.0,True
180,C,2001.0,15.0,0.0,15.0,-2002.0,False
181,A,1992.0,15.0,0.0,15.0,-1914.5,False
181,B,0.0,0.0,0.0,0.0,-1914.5,True
181,C,2011.0,15.0,5.0,15.0,-1914.5,False
182,A,2007.0,15.0,0.0,15.0,-11029.5,False
182,B,0.0,0.0,9.0,0.0,-11029.5,True
182,C,2026.0,15.0,0.0,15.0,-11029.5,False
183,A,2022.0,15.0,0.0,15.0,-1839.5,False
183,B,0.0,0.0,0.0,0.0,-1839.5,True
183,C,2031.0,15.0,10.0,15.0,-1839.5,False
184,A,2035.0,15.0,2.0,15.0,-2013.5,False
184,B,0.0,0.0,0.0,0.0,-2013.5,True
184,C,2046.0,15.0,0.0,15.0,-2013.5,False
185,A,2050.0,15.0,0.0,15.0,-11068.5,False
185,B,0.0,0.0,9.0,0.0,-11068.5,True
185,C,2061.0,15.0,0.0,15.0,-11068.5,False
186,A,2065.0,15.0,0.0,15.0,-10083.5,False
186,B,0.0,0.0,8.0,0.0,-10083.5,True
186,C,2076.0,15.0,0.0,15.0,-10083.5,False
187,A,2080.0,15.0,0.0,15.0,-8729.5,False
187,B,0.0,0.0,7.0,0.0,-8729.5,True
187,C,2073.0,15.0,18.0,15.0,-8729.5,False
188,A,2095.0,15.0,0.0,15.0,-1817.5,False
188,B,0.0,0.0,0.0,0.0,-1817.5,True
188,C,2074.0,15.0,14.0,15.0,-1817.5,False
189,A,2110.0,15.0,0.0,15.0,-1948.5,False
189,B,0.0,0.0,0.0,0.0,-1948.5,True
189,C,2081.0,15.0,8.0,15.0,-1948.5,False
190,A,2115.0,15.0,10.0,15.0,-10918.5,False
190,B,0.0,0.0,9.0,0.0,-10918.5,True
190,C,2096.0,15.0,0.0,15.0,-10918.5,False
191,A,2121.0,15.0,9.0,15.0,-1764.5,False
191,B,0.0,0.0,0.0,0.0,-1764.5,True
191,C,2102.0,15.0,9.0,15.0,-1764.5,False
192,A,2136.0,15.0,0.0,15.0,-2139.5,False
192,B,0.0,0.0,0.0,0.0,-2139.5,True
192,C,2117.0,15.0,0.0,15.0,-2139.5,False
193,A,2151.0,15.0,0.0,15.0,-2154.5,False
193,B,0.0,0.0,0.0,0.0,-2154.5,True
193,C,2132.0,15.0,0.0,15.0,-2154.5,False
194,A,2158.0,15.0,8.0,15.0,-14005.5,False
194,B,0.0,0.0,12.0,0.0,-14005.5,True
194,C,2147.0,15.0,0.0,15.0,-14005.5,False
195,A,2173.0,15.0,0.0,15.0,-14975.5,False
195,B,0.0,0.0,13.0,0.0,-14975.5,True
195,C,2152.0,15.0,10.0,15.0,-14975.5,False
196,A,2177.0,15.0,11.0,15.0,-12965.0,False
196,B,0.0,0.0,11.0,0.0,-12965.0,True
196,C,2167.0,15.0,0.0,15.0,-12965.0,False
197,A,2192.0,15.0,0.0,15.0,-9200.0,False
197,B,0.0,0.0,7.0,0.0,-9200.0,True
197,C,2182.0,15.0,0.0,15.0,-9200.0,False
198,A,2207.0,15.0,0.0,15.0,-11215.0,False
198,B,0.0,0.0,9.0,0.0,-11215.0,True
198,C,2197.0,15.0,0.0,15.0,-11215.0,False
199,A,2222.0,15.0,0.0,15.0,-1963.5,False
199,B,0.0,0.0,0.0,0.0,-1963.5,True
199,C,2199.0,15.0,13.0,15.0,-1963.5,False
200,A,2230.0,15.0,7.0,15.0,-7095.0,False
200,B,0.0,0.0,5.0,0.0,-7095.0,True
200,C,2214.0,15.0,0.0,15.0,-7095.0,False
201,A,2235.0,15.0,10.0,15.0,-1922.0,False
201,B,0.0,0.0,0.0,0.0,-1922.0,True
201,C,2223.0,15.0,6.0,15.0,-1922.0,False
202,A,2250.0,15.0,0.0,15.0,-1970.0,False
202,B,0.0,0.0,0.0,0.0,-1970.0,True
202,C,2224.0,15.0,14.0,15.0,-1970.0,False
203,A,2265.0,15.0,0.0,15.0,-8265.0,False
203,B,0.0,0.0,6.0,0.0,-8265.0,True
203,C,2239.0,15.0,0.0,15.0,-8265.0,False
204,A,2280.0,15.0,0.0,15.0,-2280.0,False
204,B,0.0,0.0,0.0,0.0,-2280.0,True
204,C,2254.0,15.0,0.0,15.0,-2280.0,False
205,A,2285.0,15.0,10.0,15.0,-2090.0,False
205,B,0.0,0.0,0.0,0.0,-2090.0,True
205,C,2269.0,15.0,0.0,15.0,-2090.0,False
206,A,2300.0,15.0,0.0,15.0,-2161.5,False
206,B,0.0,0.0,0.0,0.0,-2161.5,True
206,C,2277.0,15.0,7.0,15.0,-2161.5,False
207,A,2315.0,15.0,0.0,15.0,-12152.5,False
207,B,0.0,0.0,10.0,0.0,-12152.5,True
207,C,2284.0,15.0,8.0,15.0,-12152.5,False
208,A,2330.0,15.0,0.0,15.0,-2122.5,False
208,B,0.0,0.0,0.0,0.0,-2122.5,True
208,C,2289.0,15.0,10.0,15.0,-2122.5,False
209,A,2345.0,15.0,0.0,15.0,-9337.5,False
209,B,0.0,0.0,7.0,0.0,-9337.5,True
209,C,2304.0,15.0,0.0,15.0,-9337.5,False
210,A,2360.0,15.0,0.0,15.0,-2352.5,False
210,B,0.0,0.0,0.0,0.0,-2352.5,True
210,C,2319.0,15.0,0.0,15.0,-2352.5,False
211,A,2375.0,15.0,0.0,15.0,-2244.5,False
211,B,0.0,0.0,0.0,0.0,-2244.5,True
211,C,2328.0,15.0,6.0,15.0,-2244.5,False
212,A,2390.0,15.0,0.0,15.0,-2195.0,False
212,B,0.0,0.0,0.0,0.0,-2195.0,True
212,C,2334.0,15.0,9.0,15.0,-2195.0,False
213,A,2405.0,15.0,0.0,15.0,-2390.0,False
213,B,0.0,0.0,0.0,0.0,-2390.0,True
213,C,2349.0,15.0,0.0,15.0,-2390.0,False
214,A,2417.0,15.0,3.0,15.0,-10343.5,False
214,B,0.0,0.0,8.0,0.0,-10343.5,True
214,C,2364.0,15.0,0.0,15.0,-10343.5,False
215,A,2432.0,15.0,0.0,15.0,-2418.5,False
215,B,0.0,0.0,0.0,0.0,-2418.5,True
215,C,2379.0,15.0,0.0,15.0,-2418.5,False
216,A,2447.0,15.0,0.0,15.0,-2208.0,False
216,B,0.0,0.0,0.0,0.0,-2208.0,True
216,C,2383.0,15.0,11.0,15.0,-2208.0,False
217,A,2462.0,15.0,0.0,15.0,-2443.0,False
217,B,0.0,0.0,0.0,0.0,-2443.0,True
217,C,2398.0,15.0,0.0,15.0,-2443.0,False
218,A,2477.0,15.0,0.0,15.0,-2458.0,False
218,B,0.0,0.0,0.0,0.0,-2458.0,True
218,C,2413.0,15.0,0.0,15.0,-2458.0,False
219,A,2492.0,15.0,0.0,15.0,-2473.0,False
219,B,0.0,0.0,0.0,0.0,-2473.0,True
219,C,2428.0,15.0,0.0,15.0,-2473.0,False
220,A,2507.0,15.0,0.0,15.0,-2303.5,False
220,B,0.0,0.0,0.0,0.0,-2303.5,True
220,C,2434.0,15.0,9.0,15.0,-2303.5,False
221,A,2522.0,15.0,0.0,15.0,-2498.5,False
221,B,0.0,0.0,0.0,0.0,-2498.5,True
221,C,2449.0,15.0,0.0,15.0,-2498.5,False
222,A,2537.0,15.0,0.0,15.0,-2349.5,False
222,B,0.0,0.0,0.0,0.0,-2349.5,True
222,C,2456.0,15.0,8.0,15.0,-2349.5,False
223,A,2552.0,15.0,0.0,15.0,-2524.5,False
223,B,0.0,0.0,0.0,0.0,-2524.5,True
223,C,2471.0,15.0,0.0,15.0,-2524.5,False
224,A,2559.0,15.0,8.0,15.0,-2150.0,False
224,B,0.0,0.0,0.0,0.0,-2150.0,True
224,C,2475.0,15.0,11.0,15.0,-2150.0,False
225,A,2574.0,15.0,0.0,15.0,-2258.0,False
225,B,0.0,0.0,0.0,0.0,-2258.0,True
225,C,2476.0,15.0,14.0,15.0,-2258.0,False
226,A,2589.0,15.0,0.0,15.0,-2553.0,False
226,B,0.0,0.0,0.0,0.0,-2553.0,True
226,C,2491.0,15.0,0.0,15.0,-2553.0,False
227,A,2604.0,15.0,0.0,15.0,-9383.5,False
227,B,0.0,0.0,7.0,0.0,-9383.5,True
227,C,2497.0,15.0,9.0,15.0,-9383.5,False
228,A,2614.0,15.0,5.0,15.0,-2271.0,False
228,B,0.0,0.0,0.0,0.0,-2271.0,True
228,C,2502.0,15.0,10.0,15.0,-2271.0,False
229,A,2629.0,15.0,0.0,15.0,-14483.5,False
229,B,0.0,0.0,12.0,0.0,-14483.5,True
229,C,2512.0,15.0,5.0,15.0,-14483.5,False
230,A,2644.0,15.0,0.0,15.0,-2434.5,False
230,B,0.0,0.0,0.0,0.0,-2434.5,True
230,C,2519.0,15.0,8.0,15.0,-2434.5,False
231,A,2659.0,15.0,0.0,15.0,-14609.5,False
231,B,0.0,0.0,12.0,0.0,-14609.5,True
231,C,2534.0,15.0,0.0,15.0,-14609.5,False
232,A,2664.0,15.0,10.0,15.0,-14255.5,False
232,B,0.0,0.0,12.0,0.0,-14255.5,True
232,C,2541.0,15.0,8.0,15.0,-14255.5,False
233,A,2679.0,15.0,0.0,15.0,-12630.5,False
233,B,0.0,0.0,10.0,0.0,-12630.5,True
233,C,2556.0,15.0,0.0,15.0,-12630.5,False
234,A,2694.0,15.0,0.0,15.0,-2338.0,False
234,B,0.0,0.0,0.0,0.0,-2338.0,True
234,C,2556.0,15.0,15.0,15.0,-2338.0,False
235,A,2709.0,15.0,0.0,15.0,-2653.0,False
235,B,0.0,0.0,0.0,0.0,-2653.0,True
235,C,2571.0,15.0,0.0,15.0,-2653.0,False
236,A,2724.0,15.0,0.0,15.0,-2483.5,False
236,B,0.0,0.0,0.0,0.0,-2483.5,True
236,C,2577.0,15.0,9.0,15.0,-2483.5,False
237,A,2739.0,15.0,0.0,15.0,-2514.5,False
237,B,0.0,0.0,0.0,0.0,-2514.5,True
237,C,2584.0,15.0,8.0,15.0,-2514.5,False
238,A,2743.0,15.0,11.0,15.0,-11464.0,False
238,B,0.0,0.0,9.0,0.0,-11464.0,True
238,C,2599.0,15.0,0.0,15.0,-11464.0,False
239,A,2758.0,15.0,0.0,15.0,-7699.0,False
239,B,0.0,0.0,5.0,0.0,-7699.0,True
239,C,2614.0,15.0,0.0,15.0,-7699.0,False
240,A,2773.0,15.0,0.0,15.0,-12714.0,False
240,B,0.0,0.0,10.0,0.0,-12714.0,True
240,C,2629.0,15.0,0.0,15.0,-12714.0,False
241,A,2776.0,15.0,12.0,15.0,-2237.0,False
241,B,0.0,0.0,0.0,0.0,-2237.0,True
241,C,2632.0,15.0,12.0,15.0,-2237.0,False
242,A,2791.0,15.0,0.0,15.0,-2506.5,False
242,B,0.0,0.0,0.0,0.0,-2506.5,True
242,C,2636.0,15.0,11.0,15.0,-2506.5,False
243,A,2806.0,15.0,0.0,15.0,-2741.5,False
243,B,0.0,0.0,0.0,0.0,-2741.5,True
243,C,2651.0,15.0,0.0,15.0,-2741.5,False
244,A,2814.0,15.0,7.0,15.0,-2449.0,False
244,B,0.0,0.0,0.0,0.0,-2449.0,True
244,C,2658.0,15.0,8.0,15.0,-2449.0,False
245,A,2815.0,15.0,14.0,15.0,-2477.0,False
245,B,0.0,0.0,0.0,0.0,-2477.0,True
245,C,2673.0,15.0,0.0,15.0,-2477.0,False
246,A,2818.0,15.0,12.0,15.0,-2300.5,False
246,B,0.0,0.0,0.0,0.0,-2300.5,True
246,C,2677.0,15.0,11.0,15.0,-2300.5,False
247,A,2824.0,15.0,9.0,15.0,-2427.0,False
247,B,0.0,0.0,0.0,0.0,-2427.0,True
247,C,2684.0,15.0,8.0,15.0,-2427.0,False
248,A,2839.0,15.0,0.0,15.0,-15782.0,False
248,B,0.0,0.0,13.0,0.0,-15782.0,True
248,C,2699.0,15.0,0.0,15.0,-15782.0,False
249,A,2849.0,15.0,5.0,15.0,-10694.5,False
249,B,0.0,0.0,8.0,0.0,-10694.5,True
249,C,2714.0,15.0,0.0,15.0,-10694.5,False
250,A,2864.0,15.0,0.0,15.0,-11645.5,False
250,B,0.0,0.0,9.0,0.0,-11645.5,True
250,C,2721.0,15.0,8.0,15.0,-11645.5,False
251,A,2868.0,15.0,11.0,15.0,-13451.5,False
251,B,0.0,0.0,11.0,0.0,-13451.5,True
251,C,2729.0,15.0,7.0,15.0,-13451.5,False
252,A,2883.0,15.0,0.0,15.0,-11683.0,False
252,B,0.0,0.0,9.0,0.0,-11683.0,True
252,C,2737.0,15.0,7.0,15.0,-11683.0,False
253,A,2898.0,15.0,0.0,15.0,-9633.0,False
253,B,0.0,0.0,7.0,0.0,-9633.0,True
253,C,2742.0,15.0,10.0,15.0,-9633.0,False
254,A,2913.0,15.0,0.0,15.0,-2848.0,False
254,B,0.0,0.0,0.0,0.0,-2848.0,True
254,C,2757.0,15.0,0.0,15.0,-2848.0,False
255,A,2928.0,15.0,0.0,15.0,-2863.0,False
255,B,0.0,0.0,0.0,0.0,-2863.0,True
255,C,2772.0,15.0,0.0,15.0,-2863.0,False
256,A,2943.0,15.0,0.0,15.0,-2837.0,False
256,B,0.0,0.0,0.0,0.0,-2837.0,True
256,C,2785.0,15.0,2.0,15.0,-2837.0,False
257,A,2952.0,15.0,6.0,15.0,-15769.0,False
257,B,0.0,0.0,13.0,0.0,-15769.0,True
257,C,2800.0,15.0,0.0,15.0,-15769.0,False
258,A,2959.0,15.0,8.0,15.0,-2740.0,False
258,B,0.0,0.0,0.0,0.0,-2740.0,True
258,C,2815.0,15.0,0.0,15.0,-2740.0,False
259,A,2974.0,15.0,0.0,15.0,-2915.0,False
259,B,0.0,0.0,0.0,0.0,-2915.0,True
259,C,2830.0,15.0,0.0,15.0,-2915.0,False
260,A,2984.0,15.0,5.0,15.0,-2827.5,False
260,B,0.0,0.0,0.0,0.0,-2827.5,True
260,C,2845.0,15.0,0.0,15.0,-2827.5,False
261,A,2999.0,15.0,0.0,15.0,-2758.0,False
261,B,0.0,0.0,0.0,0.0,-2758.0,True
261,C,2851.0,15.0,9.0,15.0,-2758.0,False
262,A,3014.0,15.0,0.0,15.0,-2727.5,False
262,B,0.0,0.0,0.0,0.0,-2727.5,True
262,C,2855.0,15.0,11.0,15.0,-2727.5,False
263,A,3029.0,15.0,0.0,15.0,-7696.0,False
263,B,0.0,0.0,5.0,0.0,-7696.0,True
263,C,2857.0,15.0,13.0,15.0,-7696.0,False
264,A,3044.0,15.0,0.0,15.0,-2971.0,False
264,B,0.0,0.0,0.0,0.0,-2971.0,True
264,C,2872.0,15.0,0.0,15.0,-2971.0,False
265,A,3052.0,15.0,7.0,15.0,-10842.5,False
265,B,0.0,0.0,8.0,0.0,-10842.5,True
265,C,2887.0,15.0,0.0,15.0,-10842.5,False
266,A,3061.0,15.0,6.0,15.0,-2874.5,False
266,B,0.0,0.0,0.0,0.0,-2874.5,True
266,C,2902.0,15.0,0.0,15.0,-2874.5,False
267,A,3076.0,15.0,0.0,15.0,-2784.0,False
267,B,0.0,0.0,0.0,0.0,-2784.0,True
267,C,2906.0,15.0,11.0,15.0,-2784.0,False
268,A,3087.0,15.0,4.0,15.0,-2937.0,False
268,B,0.0,0.0,0.0,0.0,-2937.0,True
268,C,2921.0,15.0,0.0,15.0,-2937.0,False
269,A,3102.0,15.0,0.0,15.0,-3032.0,False
269,B,0.0,0.0,0.0,0.0,-3032.0,True
269,C,2936.0,15.0,0.0,15.0,-3032.0,False
270,A,3107.0,15.0,10.0,15.0,-2596.0,False
270,B,0.0,0.0,0.0,0.0,-2596.0,True
270,C,2939.0,15.0,12.0,15.0,-2596.0,False
271,A,3112.0,15.0,10.0,15.0,-7764.0,False
271,B,0.0,0.0,5.0,0.0,-7764.0,True
271,C,2950.0,15.0,4.0,15.0,-7764.0,False
272,A,3112.0,15.0,15.0,15.0,-13546.5,False
272,B,0.0,0.0,11.0,0.0,-13546.5,True
272,C,2955.0,15.0,10.0,15.0,-13546.5,False
273,A,3127.0,15.0,0.0,15.0,-2856.5,False
273,B,0.0,0.0,0.0,0.0,-2856.5,True
273,C,2960.0,15.0,10.0,15.0,-2856.5,False
274,A,3142.0,15.0,0.0,15.0,-16887.0,False
274,B,0.0,0.0,14.0,0.0,-16887.0,True
274,C,2966.0,15.0,9.0,15.0,-16887.0,False
275,A,3153.0,15.0,4.0,15.0,-11836.0,False
275,B,0.0,0.0,9.0,0.0,-11836.0,True
275,C,2973.0,15.0,8.0,15.0,-11836.0,False
276,A,3168.0,15.0,0.0,15.0,-11091.0,False
276,B,0.0,0.0,8.0,0.0,-11091.0,True
276,C,2988.0,15.0,0.0,15.0,-11091.0,False
277,A,3183.0,15.0,0.0,15.0,-3106.0,False
277,B,0.0,0.0,0.0,0.0,-3106.0,True
277,C,3003.0,15.0,0.0,15.0,-3106.0,False
278,A,3189.0,15.0,9.0,15.0,-2854.5,False
278,B,0.0,0.0,0.0,0.0,-2854.5,True
278,C,3014.0,15.0,4.0,15.0,-2854.5,False
279,A,3196.0,15.0,8.0,15.0,-10965.5,False
279,B,0.0,0.0,8.0,0.0,-10965.5,True
279,C,3029.0,15.0,0.0,15.0,-10965.5,False
280,A,3198.0,15.0,13.0,15.0,-2874.0,False
280,B,0.0,0.0,0.0,0.0,-2874.0,True
280,C,3044.0,15.0,0.0,15.0,-2874.0,False
281,A,3213.0,15.0,0.0,15.0,-3149.0,False
281,B,0.0,0.0,0.0,0.0,-3149.0,True
281,C,3059.0,15.0,0.0,15.0,-3149.0,False
282,A,3224.0,15.0,4.0,15.0,-2836.0,False
282,B,0.0,0.0,0.0,0.0,-2836.0,True
282,C,3062.0,15.0,12.0,15.0,-2836.0,False
283,A,3234.0,15.0,5.0,15.0,-3068.5,False
283,B,0.0,0.0,0.0,0.0,-3068.5,True
283,C,3077.0,15.0,0.0,15.0,-3068.5,False
284,A,3249.0,15.0,0.0,15.0,-3183.5,False
284,B,0.0,0.0,0.0,0.0,-3183.5,True
284,C,3092.0,15.0,0.0,15.0,-3183.5,False
285,A,3264.0,15.0,0.0,15.0,-3198.5,False
285,B,0.0,0.0,0.0,0.0,-3198.5,True
285,C,3107.0,15.0,0.0,15.0,-3198.5,False
286,A,3279.0,15.0,0.0,15.0,-16213.5,False
286,B,0.0,0.0,13.0,0.0,-16213.5,True
286,C,3122.0,15.0,0.0,15.0,-16213.5,False
287,A,3294.0,15.0,0.0,15.0,-10228.5,False
287,B,0.0,0.0,7.0,0.0,-10228.5,True
287,C,3137.0,15.0,0.0,15.0,-10228.5,False
288,A,3299.0,15.0,10.0,15.0,-3038.5,False
288,B,0.0,0.0,0.0,0.0,-3038.5,True
288,C,3152.0,15.0,0.0,15.0,-3038.5,False
289,A,3314.0,15.0,0.0,15.0,-9253.5,False
289,B,0.0,0.0,6.0,0.0,-9253.5,True
289,C,3167.0,15.0,0.0,15.0,-9253.5,False
290,A,3320.0,15.0,9.0,15.0,-12084.0,False
290,B,0.0,0.0,9.0,0.0,-12084.0,True
290,C,3182.0,15.0,0.0,15.0,-12084.0,False
291,A,3335.0,15.0,0.0,15.0,-11156.0,False
291,B,0.0,0.0,8.0,0.0,-11156.0,True
291,C,3191.0,15.0,6.0,15.0,-11156.0,False
292,A,3350.0,15.0,0.0,15.0,-3086.0,False
292,B,0.0,0.0,0.0,0.0,-3086.0,True
292,C,3196.0,15.0,10.0,15.0,-3086.0,False
293,A,3365.0,15.0,0.0,15.0,-3014.0,False
293,B,0.0,0.0,0.0,0.0,-3014.0,True
293,C,3197.0,15.0,14.0,15.0,-3014.0,False
294,A,3380.0,15.0,0.0,15.0,-3309.0,False
294,B,0.0,0.0,0.0,0.0,-3309.0,True
294,C,3212.0,15.0,0.0,15.0,-3309.0,False
295,A,3387.0,15.0,8.0,15.0,-3160.0,False
295,B,0.0,0.0,0.0,0.0,-3160.0,True
295,C,3227.0,15.0,0.0,15.0,-3160.0,False
296,A,3391.0,15.0,11.0,15.0,-14986.5,False
296,B,0.0,0.0,12.0,0.0,-14986.5,True
296,C,3236.0,15.0,6.0,15.0,-14986.5,False
297,A,3406.0,15.0,0.0,15.0,-13341.5,False
297,B,0.0,0.0,10.0,0.0,-13341.5,True
297,C,3251.0,15.0,0.0,15.0,-13341.5,False
298,A,3421.0,15.0,0.0,15.0,-3213.0,False
298,B,0.0,0.0,0.0,0.0,-3213.0,True
298,C,3259.0,15.0,7.0,15.0,-3213.0,False
299,A,3427.0,15.0,9.0,15.0,-2978.5,False
299,B,0.0,0.0,0.0,0.0,-2978.5,True
299,C,3264.0,15.0,10.0,15.0,-2978.5,False
300,A,3429.0,15.0,13.0,15.0,-2861.0,False
300,B,0.0,0.0,0.0,0.0,-2861.0,True
300,C,3267.0,15.0,12.0,15.0,-2861.0,False
301,A,3437.0,15.0,7.0,15.0,-3232.5,False
301,B,0.0,0.0,0.0,0.0,-3232.5,True
301,C,3282.0,15.0,0.0,15.0,-3232.5,False
302,A,3442.0,15.0,10.0,15.0,-3182.5,False
302,B,0.0,0.0,0.0,0.0,-3182.5,True
302,C,3297.0,15.0,0.0,15.0,-3182.5,False
303,A,3447.0,15.0,10.0,15.0,-2946.5,False
303,B,0.0,0.0,0.0,0.0,-2946.5,True
303,C,3300.0,15.0,12.0,15.0,-2946.5,False
304,A,3462.0,15.0,0.0,15.0,-10401.5,False
304,B,0.0,0.0,7.0,0.0,-10401.5,True
304,C,3315.0,15.0,0.0,15.0,-10401.5,False
305,A,3477.0,15.0,0.0,15.0,-12416.5,False
305,B,0.0,0.0,9.0,0.0,-12416.5,True
305,C,3330.0,15.0,0.0,15.0,-12416.5,False
306,A,3492.0,15.0,0.0,15.0,-3349.5,False
306,B,0.0,0.0,0.0,0.0,-3349.5,True
306,C,3341.0,15.0,4.0,15.0,-3349.5,False
307,A,3507.0,15.0,0.0,15.0,-13444.5,False
307,B,0.0,0.0,10.0,0.0,-13444.5,True
307,C,3356.0,15.0,0.0,15.0,-13444.5,False
308,A,3522.0,15.0,0.0,15.0,-3234.0,False
308,B,0.0,0.0,0.0,0.0,-3234.0,True
308,C,3360.0,15.0,11.0,15.0,-3234.0,False
309,A,3527.0,15.0,10.0,15.0,-9264.0,False
309,B,0.0,0.0,6.0,0.0,-9264.0,True
309,C,3375.0,15.0,0.0,15.0,-9264.0,False
310,A,3542.0,15.0,0.0,15.0,-3479.0,False
310,B,0.0,0.0,0.0,0.0,-3479.0,True
310,C,3390.0,15.0,0.0,15.0,-3479.0,False
311,A,3557.0,15.0,0.0,15.0,-3350.5,False
311,B,0.0,0.0,0.0,0.0,-3350.5,True
311,C,3398.0,15.0,7.0,15.0,-3350.5,False
312,A,3561.0,15.0,11.0,15.0,-14054.5,False
312,B,0.0,0.0,11.0,0.0,-14054.5,True
312,C,3402.0,15.0,11.0,15.0,-14054.5,False
313,A,3568.0,15.0,8.0,15.0,-3345.5,False
313,B,0.0,0.0,0.0,0.0,-3345.5,True
313,C,3417.0,15.0,0.0,15.0,-3345.5,False
314,A,3575.0,15.0,8.0,15.0,-8110.5,False
314,B,0.0,0.0,5.0,0.0,-8110.5,True
314,C,3420.0,15.0,12.0,15.0,-8110.5,False
315,A,3590.0,15.0,0.0,15.0,-12525.5,False
315,B,0.0,0.0,9.0,0.0,-12525.5,True
315,C,3435.0,15.0,0.0,15.0,-12525.5,False
316,A,3599.0,15.0,6.0,15.0,-3253.5,False
316,B,0.0,0.0,0.0,0.0,-3253.5,True
316,C,3442.0,15.0,8.0,15.0,-3253.5,False
317,A,3606.0,15.0,8.0,15.0,-3179.5,False
317,B,0.0,0.0,0.0,0.0,-3179.5,True
317,C,3447.0,15.0,10.0,15.0,-3179.5,False
318,A,3621.0,15.0,0.0,15.0,-3554.5,False
318,B,0.0,0.0,0.0,0.0,-3554.5,True
318,C,3462.0,15.0,0.0,15.0,-3554.5,False
319,A,3625.0,15.0,11.0,15.0,-3344.0,False
319,B,0.0,0.0,0.0,0.0,-3344.0,True
319,C,3477.0,15.0,0.0,15.0,-3344.0,False
320,A,3626.0,15.0,14.0,15.0,-3292.0,False
320,B,0.0,0.0,0.0,0.0,-3292.0,True
320,C,3492.0,15.0,0.0,15.0,-3292.0,False
321,A,3632.0,15.0,9.0,15.0,-16115.5,False
321,B,0.0,0.0,13.0,0.0,-16115.5,True
321,C,3493.0,15.0,14.0,15.0,-16115.5,False
322,A,3647.0,15.0,0.0,15.0,-3590.5,False
322,B,0.0,0.0,0.0,0.0,-3590.5,True
322,C,3508.0,15.0,0.0,15.0,-3590.5,False
323,A,3662.0,15.0,0.0,15.0,-12605.5,False
323,B,0.0,0.0,9.0,0.0,-12605.5,True
323,C,3523.0,15.0,0.0,15.0,-12605.5,False
324,A,3666.0,15.0,11.0,15.0,-14395.0,False
324,B,0.0,0.0,11.0,0.0,-14395.0,True
324,C,3538.0,15.0,0.0,15.0,-14395.0,False
325,A,3681.0,15.0,0.0,15.0,-5630.0,False
325,B,0.0,0.0,2.0,0.0,-5630.0,True
325,C,3553.0,15.0,0.0,15.0,-5630.0,False
326,A,3687.0,15.0,9.0,15.0,-3460.5,False
326,B,0.0,0.0,0.0,0.0,-3460.5,True
326,C,3568.0,15.0,0.0,15.0,-3460.5,False
327,A,3702.0,15.0,0.0,15.0,-3450.5,False
327,B,0.0,0.0,0.0,0.0,-3450.5,True
327,C,3573.0,15.0,10.0,15.0,-3450.5,False
328,A,3717.0,15.0,0.0,15.0,-14665.5,False
328,B,0.0,0.0,11.0,0.0,-14665.5,True
