Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
1,A,30.0,0.0,0.0,0.0,9.0,False
1,B,28.0,0.0,0.0,0.0,9.0,False
1,C,32.0,0.0,0.0,0.0,9.0,False
2,A,30.0,0.0,0.0,0.0,26.699999809265137,False
2,B,20.0,0.0,8.0,0.0,26.699999809265137,False
2,C,23.0,0.0,9.0,0.0,26.699999809265137,False
3,A,30.0,0.0,0.0,0.0,7.400000095367432,False
3,B,20.0,0.0,0.0,0.0,7.400000095367432,False
3,C,16.0,0.0,7.0,0.0,7.400000095367432,False
4,A,21.0,0.0,9.0,0.0,39.59999990463257,False
4,B,7.0,0.0,13.0,0.0,39.59999990463257,False
4,C,16.0,0.0,0.0,0.0,39.59999990463257,False
5,A,21.0,0.0,0.0,0.0,-4.400000095367432,False
5,B,7.0,0.0,0.0,0.0,-4.400000095367432,False
5,C,16.0,0.0,0.0,0.0,-4.400000095367432,False
6,A,9.0,0.0,12.0,0.0,20.799999952316284,False
6,B,7.0,0.0,0.0,0.0,20.799999952316284,False
6,C,16.0,0.0,0.0,0.0,20.799999952316284,False
7,A,9.0,0.0,0.0,0.0,11.3,False
7,B,0.0,0.0,9.0,0.0,11.3,True
7,C,16.0,0.0,0.0,0.0,11.3,False
8,A,9.0,0.0,0.0,0.0,19.19999990463257,False
8,B,0.0,0.0,14.0,0.0,19.19999990463257,True
8,C,5.0,0.0,11.0,0.0,19.19999990463257,False
9,A,9.0,0.0,0.0,0.0,8.199999964237213,False
9,B,0.0,0.0,5.0,0.0,8.199999964237213,True
9,C,0.0,0.0,9.0,0.0,8.199999964237213,True
10,A,0.0,0.0,14.0,0.0,17.3,True
10,B,0.0,0.0,2.0,0.0,17.3,True
10,C,0.0,0.0,0.0,0.0,17.3,True
11,A,0.0,0.0,0.0,0.0,0.0,True
11,B,0.0,0.0,0.0,0.0,0.0,True
11,C,0.0,0.0,0.0,0.0,0.0,True
12,A,0.0,0.0,0.0,0.0,-1.2000000000000002,True
12,B,0.0,0.0,12.0,0.0,-1.2000000000000002,True
12,C,0.0,0.0,0.0,0.0,-1.2000000000000002,True
13,A,0.0,0.0,11.0,0.0,-1.1,True
13,B,0.0,0.0,0.0,0.0,-1.1,True
13,C,0.0,0.0,0.0,0.0,-1.1,True
14,A,0.0,0.0,12.0,0.0,-2.5,True
14,B,0.0,0.0,13.0,0.0,-2.5,True
14,C,0.0,0.0,0.0,0.0,-2.5,True
15,A,0.0,0.0,0.0,0.0,0.0,True
15,B,0.0,0.0,0.0,0.0,0.0,True
15,C,0.0,0.0,0.0,0.0,0.0,True
16,A,0.0,0.0,0.0,0.0,-1.9000000000000001,True
16,B,0.0,0.0,8.0,0.0,-1.9000000000000001,True
16,C,0.0,0.0,11.0,0.0,-1.9000000000000001,True
17,A,0.0,0.0,0.0,0.0,-0.5,True
17,B,0.0,0.0,5.0,0.0,-0.5,True
17,C,0.0,0.0,0.0,0.0,-0.5,True
18,A,0.0,0.0,9.0,0.0,-2.5,True
18,B,0.0,0.0,11.0,0.0,-2.5,True
18,C,0.0,0.0,5.0,0.0,-2.5,True
19,A,0.0,0.0,4.0,0.0,-0.4,True
19,B,0.0,0.0,0.0,0.0,-0.4,True
19,C,0.0,0.0,0.0,0.0,-0.4,True
20,A,0.0,0.0,0.0,0.0,0.0,True
20,B,0.0,0.0,0.0,0.0,0.0,True
20,C,0.0,0.0,0.0,0.0,0.0,True
