Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,30.0,0.0,0.0,0.0,-9.0,-9.0,False
1,B,30.0,0.0,0.0,0.0,-9.0,-9.0,False
1,C,30.0,0.0,0.0,0.0,-9.0,-9.0,False
2,A,43.0,0.0,7.0,20.0,266.3999996185303,266.3999996185303,False
2,B,50.0,0.0,0.0,20.0,266.3999996185303,266.3999996185303,False
2,C,43.0,0.0,7.0,20.0,266.3999996185303,266.3999996185303,False
3,A,43.0,0.0,0.0,0.0,266.3999996185303,266.3999996185303,False
3,B,47.0,0.0,3.0,0.0,266.3999996185303,266.3999996185303,False
3,C,39.0,0.0,4.0,0.0,266.3999996185303,266.3999996185303,False
4,A,43.0,0.0,0.0,0.0,127.10000038146973,127.10000038146973,False
4,B,47.0,0.0,0.0,0.0,127.10000038146973,127.10000038146973,False
4,C,37.0,0.0,2.0,0.0,127.10000038146973,127.10000038146973,False
5,A,40.0,0.0,3.0,0.0,393.5,393.5,False
5,B,42.0,0.0,5.0,0.0,393.5,393.5,False
5,C,37.0,0.0,0.0,0.0,393.5,393.5,False
6,A,40.0,0.0,0.0,0.0,27.300000190734863,27.300000190734863,False
6,B,42.0,0.0,0.0,0.0,27.300000190734863,27.300000190734863,False
6,C,32.0,0.0,5.0,0.0,27.300000190734863,27.300000190734863,False
7,A,40.0,0.0,0.0,0.0,420.80000019073486,420.80000019073486,False
7,B,42.0,0.0,0.0,0.0,420.80000019073486,420.80000019073486,False
7,C,32.0,0.0,0.0,0.0,420.80000019073486,420.80000019073486,False
8,A,40.0,0.0,0.0,0.0,148.0999994277954,148.0999994277954,False
8,B,33.0,0.0,9.0,0.0,148.0999994277954,148.0999994277954,False
8,C,32.0,0.0,0.0,0.0,148.0999994277954,148.0999994277954,False
9,A,40.0,0.0,0.0,0.0,568.8999996185303,568.8999996185303,False
9,B,33.0,0.0,0.0,0.0,568.8999996185303,568.8999996185303,False
9,C,32.0,0.0,0.0,0.0,568.8999996185303,568.8999996185303,False
10,A,33.0,0.0,7.0,0.0,88.59999942779541,88.59999942779541,False
10,B,27.0,0.0,6.0,0.0,88.59999942779541,88.59999942779541,False
10,C,32.0,0.0,0.0,0.0,88.59999942779541,88.59999942779541,False
11,A,33.0,0.0,0.0,0.0,657.4999990463257,657.4999990463257,False
11,B,27.0,0.0,0.0,0.0,657.4999990463257,657.4999990463257,False
11,C,32.0,0.0,0.0,0.0,657.4999990463257,657.4999990463257,False
12,A,33.0,0.0,0.0,0.0,-11.40000057220459,-11.40000057220459,False
12,B,17.0,0.0,10.0,0.0,-11.40000057220459,-11.40000057220459,False
12,C,32.0,0.0,0.0,0.0,-11.40000057220459,-11.40000057220459,False
13,A,33.0,0.0,0.0,0.0,646.0999984741211,646.0999984741211,False
13,B,8.0,0.0,9.0,0.0,646.0999984741211,646.0999984741211,False
13,C,24.0,0.0,8.0,0.0,646.0999984741211,646.0999984741211,False
14,A,24.0,0.0,9.0,0.0,169.5,169.5,False
