Time,Node,Stock,Action,Demand,Delivery,Reward,Total Reward,Backlog
1,A,30.0,0.0,0.0,0.0,-4.5,-4.5,False
1,B,30.0,0.0,0.0,0.0,-4.5,-4.5,False
1,C,30.0,0.0,0.0,0.0,-4.5,-4.5,False
2,A,45.0,0.0,0.0,15.0,-303.75,-303.75,False
2,B,45.0,0.0,0.0,15.0,-303.75,-303.75,False
2,C,45.0,0.0,0.0,15.0,-303.75,-303.75,False
3,A,34.0,0.0,11.0,0.0,-150.3,-454.05,False
3,B,45.0,0.0,0.0,0.0,-150.3,-454.05,False
3,C,45.0,0.0,0.0,0.0,-150.3,-454.05,False
4,A,34.0,0.0,0.0,0.0,-260.3,-714.35,False
4,B,45.0,0.0,0.0,0.0,-260.3,-714.35,False
4,C,45.0,0.0,0.0,0.0,-260.3,-714.35,False
5,A,27.0,0.0,7.0,0.0,-168.95,-883.3,False
5,B,45.0,0.0,0.0,0.0,-168.95,-883.3,False
5,C,45.0,0.0,0.0,0.0,-168.95,-883.3,False
6,A,12.0,0.0,15.0,0.0,260.54999999999995,-622.75,False
6,B,33.0,0.0,12.0,0.0,260.54999999999995,-622.75,False
6,C,34.0,0.0,11.0,0.0,260.54999999999995,-622.75,False
7,A,1.0,0.0,11.0,0.0,150.1,-472.65,False
7,B,21.0,0.0,12.0,0.0,150.1,-472.65,False
7,C,34.0,0.0,0.0,0.0,150.1,-472.65,False
8,A,0.0,0.0,8.0,0.0,-1375.25,-1847.9,True
8,B,12.0,0.0,9.0,0.0,-1375.25,-1847.9,False
8,C,19.0,0.0,15.0,0.0,-1375.25,-1847.9,False
9,A,0.0,15.0,11.0,0.0,-2549.7,-4397.6,True
9,B,12.0,0.0,0.0,0.0,-2549.7,-4397.6,False
9,C,10.0,0.0,9.0,0.0,-2549.7,-4397.6,False
10,A,0.0,15.0,0.0,0.0,-340.0,-4737.6,True
10,B,0.0,15.0,12.0,0.0,-340.0,-4737.6,False
10,C,10.0,0.0,0.0,0.0,-340.0,-4737.6,False
11,A,0.0,15.0,0.0,0.0,-432.5,-5170.1,True
11,B,0.0,0.0,0.0,0.0,-432.5,-5170.1,False
11,C,10.0,0.0,0.0,0.0,-432.5,-5170.1,False
12,A,2.0,15.0,13.0,15.0,-266.0,-5436.1,True
12,B,0.0,15.0,0.0,0.0,-266.0,-5436.1,False
12,C,4.0,0.0,6.0,0.0,-266.0,-5436.1,False
13,A,10.0,15.0,0.0,15.0,-2561.25,-7997.35,True
13,B,15.0,15.0,0.0,15.0,-2561.25,-7997.35,False
13,C,0.0,0.0,15.0,0.0,-2561.25,-7997.35,True
14,A,14.0,15.0,0.0,15.0,-1456.05,-9453.4,False
14,B,5.0,0.0,10.0,0.0,-1456.05,-9453.4,False
14,C,0.0,15.0,6.0,0.0,-1456.05,-9453.4,True
15,A,29.0,0.0,0.0,15.0,-462.05,-9915.449999999999,False
15,B,20.0,0.0,0.0,15.0,-462.05,-9915.449999999999,False
15,C,0.0,0.0,0.0,0.0,-462.05,-9915.449999999999,True
16,A,35.0,0.0,9.0,15.0,-3077.7,-12993.149999999998,False
16,B,23.0,0.0,12.0,15.0,-3077.7,-12993.149999999998,False
16,C,0.0,0.0,13.0,0.0,-3077.7,-12993.149999999998,True
17,A,50.0,0.0,0.0,15.0,-656.5,-13649.649999999998,False
17,B,23.0,0.0,0.0,0.0,-656.5,-13649.649999999998,False
17,C,1.0,50.0,14.0,15.0,-656.5,-13649.649999999998,True
18,A,41.0,0.0,9.0,0.0,-2855.5,-16505.149999999998,False
18,B,23.0,0.0,0.0,0.0,-2855.5,-16505.149999999998,False
18,C,0.0,50.0,11.0,0.0,-2855.5,-16505.149999999998,True
